Unnamed: 0,DE,EN,TRANSLATION,BLEU_Score,avg
299,Ich habe eine Frage.,Let me ask you something.,Lassen Sie mich Sie etwas fragen.,0.0,0.17955892228953338
300,Ihn umbringen.,Kill him,Töte ihn!,1.5319719891192393e-231,0.17955892228953338
301,Ich meine nicht mich damit.,My lips are sealed.,Meine Lippen sind versiegelt.,1.0032743411283238e-231,0.17955892228953338
302,Er erhängte sich.,He hung himself.,Er hat sich erhängt.,1.5319719891192393e-231,0.17955892228953338
303,"Okay, jetzt weißt du es ja.","Okay, now you know.","Okay, jetzt weißt du es.",0.8187307530779819,0.17955892228953338
304,Was soll denn der Thomas da?,Thomas!,"Thomas! - Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein! nein, nein, nein, nein! nein, nein, nein, nein! nein, nein, nein! nein, nein, nein, nein, nein! nein, nein! nein!",6.130341565759569e-232,0.17955892228953338
305,Lass uns gehen.,Let's go,Gehen wir.,9.291879812217675e-232,0.17955892228953338
306,"Oh, danken Sie nicht mir.",Don't thank me.,Danken Sie mir nicht.,8.827104774815964e-155,0.17955892228953338
307,Ich kann sie vor dem Ende beschützen.,I can protect her from the end.,Ich kann sie vor dem Ende beschützen.,1.0,0.17955892228953338
308,Wer war das?,Who took them?,Wer hat sie genommen?,1.4488496539373276e-231,0.17955892228953338
309,Kann ich helfen?,Hello.,Guten Tag.,0.0,0.17955892228953338
310,"Egal, was ich dafür tun muss.",You're not gonna argue with me?,Du willst nicht mit mir streiten?,0.0,0.17955892228953338
311,Lange Geschichte.,long story.,Lange Geschichte.,1.491668146240062e-154,0.17955892228953338
312,Disketten- und & CD-ROM;-Laufwerke,Floppy and & CD-ROM; Drives,Disketten und & CD-ROM;-Laufwerke,0.7598356856515925,0.17955892228953338
313,"Du siehst aus, als ob du einen Geist gesehen hast.",You look like you saw a ghost.,"Du siehst aus, als hättest du einen Geist gesehen.",0.5341735956899847,0.17955892228953338
314,Unionsverbrauch,Union Consumption,Unionsverbrauch,1.821831989445342e-231,0.17955892228953338
315,Ich warte.,I'm waiting.,Ich warte.,1.491668146240062e-154,0.17955892228953338
316,Dritter Grad.,Level three.,Stufe drei.,0.0,0.17955892228953338
317,Ich bin rumgelaufen.,I walked.,Ich bin gelaufen.,1.133422688662942e-154,0.17955892228953338
318,Brigitte übernimmt deine Rolle.,You're out.,Du bist raus.,0.0,0.17955892228953338
319,- Sicher.,- Sure.,- Sicher.,1.491668146240062e-154,0.17955892228953338
320,"Stimmt das, was du gesagt hast?",Is it true that Reidun ...,"Stimmt es, dass Reidun...",6.085166479973199e-232,0.17955892228953338
321,"Du weißt schon, weil Melodie Musik ist und du...","You know, because Melody is music and you're...","Weißt du, weil Melody Musik ist und du...",0.35091197742655805,0.17955892228953338
322,Zwei.,Two.,Zwei.,1.821831989445342e-231,0.17955892228953338
323,"Ich hoffe, du verstehsl es.",I know you'll understand.,"Ich weiß, du wirst es verstehen.",1.5319719891192393e-231,0.17955892228953338
324,Etwa zehn Stunden.,About 10 hours.,Etwa 10 Stunden.,1.646211035903463e-231,0.17955892228953338
325,"Ja, das muss es sein.","Yes, this is it!","Ja, das ist es!",8.214546595247418e-155,0.17955892228953338
326,-Schon gut.,- All right.,- In Ordnung.,0.0,0.17955892228953338
327,Diese Verordnung ist in allen ihren Teilen verbindlich und gilt unmittelbar in jedem Mitgliedstaat.,This Regulation shall be binding in its entirety and directly applicable in all Member States.,Diese Verordnung ist in allen ihren Teilen verbindlich und gilt unmittelbar in jedem Mitgliedstaat.,1.0,0.17955892228953338
328,"Können Sie mir sagen, wo ich ihn finden kann?",Can you tell me where I can find him?,"Können Sie mir sagen, wo ich ihn finden kann?",1.0,0.17955892228953338
329,"Ja, schnell, hol den Arzt!",Hurry up!,Beeilung!,0.0,0.17955892228953338
330,Lassen Sie uns durch.,Let us through.,Lassen Sie uns durch.,1.0,0.17955892228953338
331,Ich bin kein Fan von dir.,George.,"George. Ich weiß nicht, was ich tun soll.",1.0832677820940877e-231,0.17955892228953338
332,zur Festlegung pauschaler Einfuhrwerte für die Bestimmung der im Sektor Obst und Gemüse geltenden Einfuhrpreise,establishing the standard import values for determining the entry price of certain fruit and vegetables,zur Festlegung pauschaler Einfuhrwerte für die Bestimmung der für bestimmtes Obst und Gemüse geltenden Einfuhrpreise,0.7241577342575828,0.17955892228953338
333,Worum ging es da eben?,What was that about back there?,Worum ging es da hinten?,0.537284965911771,0.17955892228953338
334,- Sehr gern.,- Right sir.,"- Richtig, Sir.",1.384292958842266e-231,0.17955892228953338
335,- Ich möchte nicht gehen.,- I do not wish to go.,- Ich will nicht gehen.,1.1862800137389335e-154,0.17955892228953338
336,Ich habe gebadet.,- I was taking a bath.,- Ich habe gebadet.,8.636168555094496e-78,0.17955892228953338
337,Das finde ich gut.,I like that.,Das gefällt mir.,9.918892480173173e-232,0.17955892228953338
338,"Ja, vielleicht.","Yeah, maybe.","Ja, vielleicht.",1.491668146240062e-154,0.17955892228953338
339,Führen Sie vor jeder Injektion einen Sicherheitstest durch.,A safety test must be performed before each injection.,Vor jeder Injektion ist ein Sicherheitstest durchzuführen.,4.677477553605556e-78,0.17955892228953338
340,Ich habe diesen Witz geschrieben.,I wrote that joke.,Ich habe diesen Witz geschrieben.,1.0,0.17955892228953338
341,Zurück,Prev,Zurück,1.821831989445342e-231,0.17955892228953338
342,Diese Verordnung ist in allen ihren Teilen verbindlich und gilt unmittelbar in jedem Mitgliedstaat.,This Regulation shall be binding in its entirety and directly applicable in all Member States.,Diese Verordnung ist in allen ihren Teilen verbindlich und gilt unmittelbar in jedem Mitgliedstaat.,1.0,0.17955892228953338
343,Was machen Sie hier drin?,What're you doing in here?,Was machst du hier drin?,6.206021746903507e-78,0.17955892228953338
344,"Ja, ich glaube...","Actually, yes.",Eigentlich ja.,9.291879812217675e-232,0.17955892228953338
345,4.9 Überdosierung,4.9 Overdose,4.9 Überdosierung,1.491668146240062e-154,0.17955892228953338
346,Macht Laune!,Love it!,Ich liebe es!,0.0,0.17955892228953338
347,- Jetzt soll ich mich also besser fühlen?,That's supposed to make me feel better?,Soll ich mich dadurch besser fühlen?,6.346107956797557e-78,0.17955892228953338
348,Guten Morgen liebe Pan-Gemeinde!,"Good morning, bread lovers!","Guten Morgen, Brotliebhaber!",8.121328445417258e-155,0.17955892228953338
349,"Sind Sie nicht hier, um zu kellnern?",Aren't you here to waitress?,Bist du nicht zur Kellnerin hier?,1.2778269941762074e-231,0.17955892228953338
350,Was soll ich machen?,What can I do?,Was kann ich tun?,1.6034157163765524e-231,0.17955892228953338
351,Ich liebe Hunde.,I love dogs.,Ich liebe Hunde.,1.2213386697554703e-77,0.17955892228953338
352,Ich kann nicht!,I can't do it.,Ich kann das nicht.,1.0547686614863434e-154,0.17955892228953338
353,Es ist nicht von dir.,It's not yours.,Es gehört nicht dir.,1.3203832882211142e-231,0.17955892228953338
354,Mein Leben?,You want my life?,Du willst mein Leben?,6.86809206056511e-78,0.17955892228953338
355,Die Aussprache ist geschlossen.,The debate is closed.,Die Aussprache ist geschlossen.,1.0,0.17955892228953338
356,"Nomenklatur der Länder gemäß der Verordnung (EG) Nr. 1833/2006 der Kommission (ABl. L 354 vom 14.12.2006, S. 19).","Country nomenclature as fixed by Commission Regulation (EC) No 1833/2006 (OJ L 354, 14.12.2006, p. 19).","Nomenklatur der Länder gemäß der Verordnung (EG) Nr. 1833/2006 der Kommission (ABl. L 354 vom 14.12.2006, S. 19).",1.0,0.17955892228953338
357,BEZEICHNUNG DES ARZNEIMITTELS UND ART(EN) DER ANWENDUNG,NAME OF THE MEDICINAL PRODUCT AND ROUTE(S) OF ADMINISTRATION,BEZEICHNUNG DES ARZNEIMITTELS SOWIE ART(EN) DER ANWENDUNG,0.6580370064762462,0.17955892228953338
358,"Ja, genau. - Das sollten wir feiern und ""Freundinnen"" gucken.",We should celebrate by watching Beaches.,"Wir sollten feiern, indem wir Beaches beobachten.",7.216120604020078e-232,0.17955892228953338
359,Mochtest du etwas?,Would you like anything?,Möchtest du etwas?,8.636168555094496e-78,0.17955892228953338
360,Sehr viel sogar.,A lot of art.,Eine Menge Kunst.,0.0,0.17955892228953338
361,Ich war an einem Samstagabend mal so deprimiert...,I was really depressed one Saturday night about 9:00--,Ich war an einem Samstagabend um 9 Uhr wirklich deprimiert...,0.4111336169005197,0.17955892228953338
362,Wie geht es Ihnen?,How you doing?,Wie geht's?,8.214546595247418e-155,0.17955892228953338
363,- Selbstverständlich.,- Certainly.,- Natürlich.,1.5319719891192393e-231,0.17955892228953338
364,Ich hab was Neues entdeckt.,I found something new.,Ich habe etwas Neues gefunden.,1.4488496539373276e-231,0.17955892228953338
365,"Ja, natürlich.","Yeah, I do.","Ja, das tue ich.",1.2882297539194154e-231,0.17955892228953338
366,"Zuletzt geändert durch die Verordnung (EG) Nr. 806/2003 (ABl. L 122 vom 16.5.2003, S. 1).","Directive as last amended by Regulation (EC) No 806/2003 (OJ L 122, 16.5.2003, p. 1).","Zuletzt geändert durch die Verordnung (EG) Nr. 806/2003 (ABl. L 122 vom 16.5.2003, S. 1).",1.0,0.17955892228953338
367,"- Tut mir leid, das hätte ich nicht sagen sollen.",I'm sorry I shouldn't have said that.,"Tut mir leid, dass ich das nicht hätte sagen sollen.",5.3745724892571e-78,0.17955892228953338
368,- Michelle.,"It's all right, baby.","Schon gut, Baby.",0.0,0.17955892228953338
369,Was genau?,Which part?,Welchen Teil?,1.384292958842266e-231,0.17955892228953338
370,Mittel 2005 _BAR_ Mittel 2004 _BAR_ Ausgaben 2003 _BAR_,Appropriations 2005 _BAR_ Appropriations 2004 _BAR_ Outturn 2003 _BAR_,Mittel 2005 _BAR_ Mittel 2004 _BAR_ Ausgaben 2003 _BAR_,1.0,0.17955892228953338
371,"Bin oft hier gewesen, als wir Partner waren.","Came here often, when we were partners.","Ich kam oft hierher, als wir Partner waren.",0.3655552228545123,0.17955892228953338
372,Das ist abstoßend.,That's appalling.,Das ist entsetzlich.,1.133422688662942e-154,0.17955892228953338
373,"Seine engsten Vertrauten meinen, er hat den ersten Jedi-Tempel gesucht.",People that knew him best... think he went looking for the first Jedi temple.,"Leute, die ihn am besten kannten, dachten, er würde nach dem ersten Jedi-Tempel suchen.",5.3448396730677054e-155,0.17955892228953338
374,Wir wollen nur mit dem Kerl reden.,All we wanna do is talk to the guy.,Wir wollen nur mit dem Kerl reden.,1.0,0.17955892228953338
375,Warten Sie.,Wait.,Warte.,0.0,0.17955892228953338
376,"Ich habe doch gesagt, sie ist hübsch!",I told you she was pretty,"Ich sagte doch, sie ist hübsch.",5.5546715329196825e-78,0.17955892228953338
377,"Um euch zu sagen, dass der Schöpfer eine neue Prophezeiung über den Sucher gesandt hat.",To tell you that the Creator has sent a new Prophecy about the Seeker.,"Um dir zu sagen, daß der Schöpfer eine neue Prophezeiung über den Sucher gesandt hat.",0.6865890479690393,0.17955892228953338
378,Schafft ihn weg!,Get him out of here.,Schafft ihn hier raus.,9.53091075863908e-155,0.17955892228953338
379,"Ich bin geneigt zu glauben, dass er unschuldig ist.",I'm inclined to think he's innocent.,"Ich bin geneigt, ihn für unschuldig zu halten.",4.476766863915479e-78,0.17955892228953338
380,Und Sie.,And you.,Und du.,1.5319719891192393e-231,0.17955892228953338
381,Vergiss es!,Forget it.,Vergessen Sie's.,0.0,0.17955892228953338
382,- Du bist ein Genie.,- You're a genius.,- Du bist ein Genie.,1.0,0.17955892228953338
383,ERTEILUNG DER GENEHMIGUNG,APPROVAL GRANTED,ERTEILUNG DER GENEHMIGUNG,1.2213386697554703e-77,0.17955892228953338
384,Aber ich will nichts mehr mit dir zu tun haben.,But I don't want to know you either.,Aber ich will dich auch nicht kennen.,3.271092989210003e-78,0.17955892228953338
385,"Wir dachten, wir hätten ihn getötet.","I thought Ray and I killed him, but we didn't.","Ich dachte, Ray und ich hätten ihn getötet, aber wir nicht.",3.661843723291765e-78,0.17955892228953338
386,Wir können rein.,Good to go.,Gut zu gehen.,0.0,0.17955892228953338
387,Du hast mir das Leben gerettet.,For saving my life.,"Dafür, dass du mir das Leben gerettet hast.",0.38260294162784475,0.17955892228953338
388,"Gab mir gute Rückmeldungen, einige Funktionswünsche, Bereinigungen und Designverbesserungen und war jemand, mit dem ich mich über IRC unterhalten konnte:)","Gave me some good feedback on Kig, some feature requests, cleanups and style fixes, and someone to chat with on irc:)","Gab mir ein paar gute Rückmeldungen über Kig, einige Feature-Anfragen, cleanups und Stylefixes, und jemand, mit dem man auf irc chattet:)",3.4795106087555743e-78,0.17955892228953338
389,Hast du das verstanden?,Do you understand?,Verstehst du das?,8.214546595247418e-155,0.17955892228953338
390,- Bleib weg!,Stay away!,Bleiben Sie weg!,1.384292958842266e-231,0.17955892228953338
391,Ich sage gar nichts.,I'm not saying anything.,Ich sage nichts.,8.987727354491445e-155,0.17955892228953338
392,Ich weiß nicht so ganz.,I don't know that I can.,"Ich weiß nicht, ob ich das kann.",5.021333847570327e-78,0.17955892228953338
393,Sie war auch in meinen Sitzungen ein Thema.,She has come up in a number of my sessions as well.,Sie ist auch in einigen meiner Sitzungen aufgetaucht.,7.711523862191631e-155,0.17955892228953338
394,"Gestern hat Kommissar Rehn dem Parlament erläutert, wie die Verhandlungen mit der Türkei ausgestaltet werden.","Yesterday, Commissioner Rehn explained to this House the shape that negotiations with Turkey will take.","Gestern hat Kommissar Rehn diesem Haus erklärt, wie die Verhandlungen mit der Türkei aussehen werden.",0.5038920485259633,0.17955892228953338
395,4 und Nr.,'4.,Vier.,0.0,0.17955892228953338
396,Schlug ihr den Schädel mit dem Boden eines Waring-Mixer ein.,Caved her head in with the base of a Waring blender.,Hat ihren Kopf mit der Basis eines Waring-Mixers eingegraben.,1.1193096620723278e-231,0.17955892228953338
397,Das ist verrückt.,This is crazy.,Das ist verrückt.,1.2213386697554703e-77,0.17955892228953338
398,"Ich weiß, welche Frau!",- I know who this other woman is.,"- Ich weiß, wer diese andere Frau ist.",7.176381577237209e-155,0.17955892228953338
399,Pfirsiche (Nektarinen und ähnliche Hybriden),Peaches (Nectarines and similar hybrids),Pfirsiche (Nektarinen und ähnliche Hybriden),1.0,0.17955892228953338
400,Möchten Sie denn was von mir?,Would you like something from me?,Möchtest du etwas von mir?,4.888731610154635e-78,0.17955892228953338
401,"Ich denke langsam, dass er immer gehen konnte.",I'm beginning to think that he could walk.,"Ich fange an zu glauben, dass er gehen könnte.",7.241926111174567e-155,0.17955892228953338
402,-Geh bitte nach Hause.,It'll be better if you go.,"Es ist besser, wenn du gehst.",0.0,0.17955892228953338
403,"Die Nebenwirkungen, die in Verbindung mit Viagra beschrieben werden, sind zumeist leicht bis mäßig und von kurzer Dauer.",The side effects reported in association with the use of Viagra are usually mild to moderate and of a short duration.,Die im Zusammenhang mit der Anwendung von Viagra berichteten Nebenwirkungen sind in der Regel leicht bis mäßig und von kurzer Dauer.,0.3228213880040185,0.17955892228953338
404,Unserer letzter Arzt zeigte mir eine Methode.,Ah! Our last medic showed me a technique that might help.,"Unser letzter Sanitäter zeigte mir eine Technik, die helfen könnte.",3.965294799986402e-78,0.17955892228953338
405,- Die Waffe.,The gun.,Die Waffe.,9.047424648113057e-155,0.17955892228953338
406,Gib mir ein Bier.,Get me a beer.,Hol mir ein Bier.,8.636168555094496e-78,0.17955892228953338
407,Dein Nachbar.,I'm your neighbor.,Ich bin deine Nachbarin.,0.0,0.17955892228953338
408,- Das tun die auch nicht.,They don't.,Das tun sie nicht.,6.397495320955232e-155,0.17955892228953338
409,Ich bin nicht wie dein Vater.,I'm not your dad.,Ich bin nicht dein Vater.,7.070696784820904e-78,0.17955892228953338
410,Marktanteil,Market share,Marktanteil,1.821831989445342e-231,0.17955892228953338
411,Eine Sukhoi?,A Sukhoi?,Ein Sukhoi?,1.133422688662942e-154,0.17955892228953338
412,Versprochen.,I promise.,Ich verspreche es.,0.0,0.17955892228953338
413,- Ist Daniel da?,Is Daniel home?,Ist Daniel zu Hause?,9.283142785759642e-155,0.17955892228953338
414,"Ich habe eigentlich die Mandoline spielen gelernt, als ich in Rom war.",I actually learned how to play the mandolin when I was in Rome.,"Ich habe tatsächlich gelernt, wie man Mandoline spielt, als ich in Rom war.",0.3541698766144061,0.17955892228953338
415,"auf Vorschlag der Europäischen Kommission,","Having regard to the proposal from the European Commission,","auf Vorschlag der Europäischen Kommission,",1.0,0.17955892228953338
416,- Komm schon!,-Come on.,- Komm schon.,1.2213386697554703e-77,0.17955892228953338
417,Guten Morgen.,Good morning.,Guten Morgen.,1.491668146240062e-154,0.17955892228953338
418,"Ich wünschte Ich wünschte, er würde weggehen",I wish I wish he'd go away,"Ich wünschte, er würde gehen.",0.4482700320176827,0.17955892228953338
419,Entschuldigung!,Excuse me.,Entschuldigung.,1.821831989445342e-231,0.17955892228953338
420,- Fertig?,-Ready?,- Fertig?,1.2213386697554703e-77,0.17955892228953338
421,Bewegung.,Move.,Bewegung.,1.821831989445342e-231,0.17955892228953338
422,Sie würden kein Baby stehlen.,You wouldn't steal a baby.,Du würdest kein Baby stehlen.,6.86809206056511e-78,0.17955892228953338
423,Wo seid ihr?,Wo seid ihr?,Wie wär's mit ihr?,7.57965434483665e-155,0.17955892228953338
424,Weil ich dich Liebe.,Because I love you.,Weil ich dich liebe.,1.0,0.17955892228953338
425,- Meine Kleine.,- My baby.,- Mein Baby.,1.384292958842266e-231,0.17955892228953338
426,Gute Frage.,Good question.,Gute Frage.,1.491668146240062e-154,0.17955892228953338
427,"Tja, das wäre es dann wohl.","That's it, then.",Das war's dann.,9.291879812217675e-232,0.17955892228953338
428,Er ist verrückt.,He's crazy!,Er ist verrückt!,1.2213386697554703e-77,0.17955892228953338
429,Oh mein Gott!,"Oh, my God! Oh, my God!","Oh, mein Gott!",1.2213386697554703e-77,0.17955892228953338
430,Die können dich umbringen!,They can kill you.,Sie können dich töten.,9.53091075863908e-155,0.17955892228953338
431,Nichts.,Nothing!,Nichts!,1.821831989445342e-231,0.17955892228953338
432,"Europa, das den Wohlfahrtsstaat erfunden hat, braucht schließlich sozialen Zusammenhalt.","The fundamental principle of subsidiarity has to be interpreted as a principle of political cohesion, allowing bottom-up participation in Community decision-making, starting from the thousands and thousands of town councils in our Union.","Das Grundprinzip der Subsidiarität ist als ein Grundsatz des politischen Zusammenhalts zu verstehen, der eine Bottom-up-Beteiligung an der Entscheidungsfindung der Gemeinschaft ermöglicht, ausgehend von den Tausenden und Tausenden von Stadträten in unserer Union.",9.039352811507815e-232,0.17955892228953338
433,Ich hab mit ihm geschlafen.,I slept with him.,Ich habe mit ihm geschlafen.,7.380245217279165e-78,0.17955892228953338
434,Sie und Ihren Bruder.,You and your brother.,Du und dein Bruder.,1.5319719891192393e-231,0.17955892228953338
435,Führen Sie eine Untersuchung durch.,Conduct a real investigation.,Führen Sie eine echte Untersuchung durch.,7.262123179505913e-78,0.17955892228953338
436,Erstattungsbetrag,Amount of refunds,Erstattungsbetrag,1.821831989445342e-231,0.17955892228953338
437,- Und was erwartest du von mir?,- What do you expect me to do about it?,- Was soll ich dagegen tun?,1.2778269941762074e-231,0.17955892228953338
438,Ich weiß...,I know...,Ich weiß...,1.491668146240062e-154,0.17955892228953338
439,"- Das kann ich bestätigen, Sir.","- Confirmed, sir.","- Bestätigt, Sir.",6.056071959384271e-232,0.17955892228953338
440,Ja. Mir geht's gut.,"yeah, I'm fine.","Ja, mir geht's gut.",1.0,0.17955892228953338
441,- Das ist meins.,- It's mine.,- Es gehört mir.,1.2882297539194154e-231,0.17955892228953338
442,Nach unten.,Downstairs.,Unten.,6.702145341854094e-232,0.17955892228953338
443,- Warum nicht?,Why not?,Warum nicht?,8.751273976943354e-78,0.17955892228953338
444,"Ich kam her, um Euch zu danken.",I came to thank you.,"Ich bin gekommen, um Ihnen zu danken.",8.286571670851008e-155,0.17955892228953338
445,"Ich denke, du hast Angst.",I think you're afraid.,"Ich glaube, du hast Angst.",7.380245217279165e-78,0.17955892228953338
446,Ich reagiere nicht gut auf Drohungen und Cyrus Rose auch nicht.,"I do not respond well to threats, and neither does Cyrus Rose.","Ich antworte nicht gut auf Drohungen, und Cyrus Rose auch nicht.",0.8070557274927981,0.17955892228953338
447,Er ist kein Mörder.,He's not a murderer.,Er ist kein Mörder.,1.0,0.17955892228953338
448,Ich sagte nichts.,I held my tongue.,Ich hielt meine Zunge.,1.2882297539194154e-231,0.17955892228953338
449,"Was tun Sie, David?","What are you doing, David?","Was machst du, David?",9.283142785759642e-155,0.17955892228953338
450,"Nein, tun Sie das nicht, Sir!","No, no, no, don't do it, sir!","Nein, nein, nein, tun Sie es nicht, Sir!",5.614021910443866e-78,0.17955892228953338
451,"Auf der Naomi-Angst-Skala von eins bis zehn, wo eins für Schlaflosigkeit und zehn für Panikattacken steht, etwa fünf.",On the Naomi anxiety scale of one to ten-- where one is a touch of insomnia and ten is a panic attack-- about five.,"Auf der Naomi-Angstskala von eins bis zehn, wo man einen Hauch von Schlaflosigkeit und zehn ist ein Panikanfall, ungefähr fünf.",0.2697856975860103,0.17955892228953338
452,- Der ist gut.,That's pretty good.,Das ist ziemlich gut.,1.5319719891192393e-231,0.17955892228953338
453,"O ihr, die ihr glaubt!",Believers!,"Ihr, die den Iman verinnerlicht habt!",7.57965434483665e-155,0.17955892228953338
454,Ich habe keine Angst.,I'm not scared of you.,Ich habe keine Angst vor dir.,0.5081327481546147,0.17955892228953338
455,"Ich frage mich, wie vielen Frauen Sie schon geschmeichelt haben, mit Papier und Gemälden?","I wonder, how many women have you flattered with paper and canvas?","Ich frage mich, wie viele Frauen hast du mit Papier und Leinwand geschmeichelt?",0.261722132676063,0.17955892228953338
456,Generaldirektor für Landwirtschaft und Entwicklung des ländlichen Raumes,Director-General for Agriculture and Rural Development,Generaldirektor für Landwirtschaft und ländliche Entwicklung,0.38498150077635496,0.17955892228953338
457,"In Ordnung, bleibt wachsam.","All right, stay alert.","In Ordnung, bleiben Sie wachsam.",9.283142785759642e-155,0.17955892228953338
458,Umsetzungsfrist,Time limit for transposition,Frist für die Umsetzung,0.0,0.17955892228953338
459,Arzneimittel für Kinder unzugänglich aufbewahren,Keep out of the reach and sight of children,Arzneimittel für Kinder unzugänglich aufbewahren.,1.0,0.17955892228953338
460,- Da drüben.,-Over there.,- Da drüben.,1.2213386697554703e-77,0.17955892228953338
461,"Ach, seit wann?",Since when?,Seit wann?,8.751273976943354e-78,0.17955892228953338
462,"Ich werde dir Bescheid geben, ob und wann wir neue Waffen brauchen.",I will let you know if and when we need more guns.,"Ich werde Sie wissen lassen, ob und wann wir mehr Waffen brauchen.",0.28646290158800986,0.17955892228953338
463,Willst du mich einfach hier sitzen lassen und abhauen?,How can you just leave me like this and go?,Wie kannst du mich einfach so zurücklassen und gehen?,4.1927887725759647e-78,0.17955892228953338
464,Ihr Boss?,Your boss?,Ihr Boss?,1.2213386697554703e-77,0.17955892228953338
465,Ihr seid noch auf?,Why are you still up?,Warum bist du noch wach?,1.384292958842266e-231,0.17955892228953338
466,"Die Funktionen zum‚ Lückentext‘ können im Einstellungsdialog ein- und ausgeschaltet werden. Ist‚ Lückentext aktivieren‘ ausgeschaltet, können auch Schriften benutzt werden, bei denen im Zeichensatz andere Zeichen an der Position der Klammern stehen. Auch wird dann die Arbeitsgeschwindigkeit ein wenig größer.",The'Fill-in-the-blank 'features can be turned on and off in the Configuration dialog. Turning them of will make it possible to use fonts that map other characters to the positions of the brackets. It will also speed up performance slightly.,"Die 'Fill-in-the-blank'-Features können im Konfigurationsdialog ein- und ausgeschaltet werden. Durch die Einstellung dieser Funktionen wird es möglich, Schriftarten zu verwenden, die andere Zeichen in die Positionen der Klammern einordnen.",0.08368937062614394,0.17955892228953338
467,"Nein, nein, nein, nein, nein, nein...","No. No, no, no...","Nein, nein, nein...",4.493053873107152e-78,0.17955892228953338
468,"Beschäftigung, Produktivität und Löhne","Employment, productivity and wages","Beschäftigung, Produktivität und Löhne",1.0,0.17955892228953338
469,Schlussfolgerung,Conclusion,Schlußfolgerung,0.0,0.17955892228953338
470,- Mit wem haben Sie gesprochen?,- Who'd you talk to over there?,- Mit wem hast du da drüben gesprochen?,5.072841446586652e-78,0.17955892228953338
471,"Ja, das ist es.","Yeah, that's it.","Ja, das war's.",9.53091075863908e-155,0.17955892228953338
472,- Ich weiß nicht.,- I do not know.,- Ich weiß es nicht.,7.380245217279165e-78,0.17955892228953338
473,Vorwärts!,Push on!,Drück weiter!,0.0,0.17955892228953338
474,"Aber ich denke es ist nur fair dir zu sagen, dass ich Zugang zu einer Liste habe.",But I think it's only fair to tell you I have access to list.,"Aber ich denke, es ist nur fair, Ihnen zu sagen, dass ich Zugang zur Liste habe.",0.6025268807412927,0.17955892228953338
475,In diesem Fall findet Artikel 2 Anwendung.,In that case Article 2 applies.,In diesem Fall gilt Artikel 2.,6.147254555356275e-78,0.17955892228953338
476,"Meist entscheiden Ereignisse, nicht die Menschen.","Events decide, not people.","Die Ereignisse entscheiden, nicht die Menschen.",6.562069055463047e-78,0.17955892228953338
477,Du fehlst mir.,I miss you so much.,Ich vermisse dich so sehr.,0.0,0.17955892228953338
478,"Nein, nein ich verstehe es.","No, no, I understand.","Nein, nein, ich verstehe.",0.7788007830714049,0.17955892228953338
479,"Was ich dir sagen werde ist, dass ich während meiner Zeit in der Wildnis...",What I will tell you is that during my time in the wilderness--,"Was ich Ihnen sagen werde, ist, dass während meiner Zeit in der Wildnis...",0.5772609245203745,0.17955892228953338
480,Ein Beispiel:,An example would look something like the following:,Ein Beispiel würde wie folgt aussehen:,7.711523862191631e-155,0.17955892228953338
481,der tatsächliche Rumpfwinkel und der konstruktiv festgelegte Rumpfwinkel und die Abweichung voneinander;,the actual torso angle and the design torso angle and their relationship.,den tatsächlichen Rumpfwinkel und den konstruktiven Rumpfwinkel und ihre Beziehung.,6.033867102888587e-155,0.17955892228953338
482,Einfach.,Simple.,Einfach.,1.821831989445342e-231,0.17955892228953338
483,- Irgendwas stimmt nicht.,- Something's not right.,- Irgendetwas stimmt nicht.,1.0547686614863434e-154,0.17955892228953338
484,- Bitte.,All right.,In Ordnung.,0.0,0.17955892228953338
485,Wie geht es dir?,How are you?,Wie geht es dir?,1.0,0.17955892228953338
486,Kommen Sie rein.,Do come in.,Kommen Sie rein.,1.2213386697554703e-77,0.17955892228953338
487,"Einen Moment noch, Siler.","Hang on, Siler.","Halt durch, Siler.",9.918892480173173e-232,0.17955892228953338
488,- Nein...,- No...,- Nein...,1.491668146240062e-154,0.17955892228953338
489,Ich kenne den Geruch.,I know it.,Ich weiß es.,9.918892480173173e-232,0.17955892228953338
490,Dann machen unsere Eltern aus uns was anderes.,"Then, our parents make us into something else.",Dann machen uns unsere Eltern zu etwas anderem.,9.696727898117387e-155,0.17955892228953338
491,"Oh, jetzt geht's los.","Oh, here we go.","Oh, los geht's.",8.827104774815964e-155,0.17955892228953338
492,Der Vizepräsident.,The Vice President.,Der Vizepräsident.,1.491668146240062e-154,0.17955892228953338
493,"- (HU) Vielen Dank, Herr Präsident!","(HU) Thank you, Mr President.","(HU) Vielen Dank, Herr Präsident.",0.8668778997501817,0.17955892228953338
494,- Das Wunderrisotto?,- The magic risotto?,- Das magische Risotto?,9.283142785759642e-155,0.17955892228953338
495,"Viel Glück, Doc.","Good luck, Doc.","Viel Glück, Doc.",1.2213386697554703e-77,0.17955892228953338
496,Hoffnung?,Hope?,Hoffnung?,1.491668146240062e-154,0.17955892228953338
