Unnamed: 0,DE,EN,TRANSLATION,BLEURT_Score,UK
328.0,"Können Sie mir sagen, wo ich ihn finden kann?",Can you tell me where I can find him?,"Können Sie mir sagen, wo ich ihn finden kann?",0.9093315005302429,
329.0,"Ja, schnell, hol den Arzt!",Hurry up!,Beeilung!,-1.3115320205688477,
330.0,Lassen Sie uns durch.,Let us through.,Lassen Sie uns durch.,0.9199492931365967,
331.0,Ich bin kein Fan von dir.,George.,"George. Ich weiß nicht, was ich tun soll.",-0.6296753883361816,
332.0,zur Festlegung pauschaler Einfuhrwerte für die Bestimmung der im Sektor Obst und Gemüse geltenden Einfuhrpreise,establishing the standard import values for determining the entry price of certain fruit and vegetables,zur Festlegung pauschaler Einfuhrwerte für die Bestimmung der für bestimmtes Obst und Gemüse geltenden Einfuhrpreise,0.6235395669937134,
333.0,Worum ging es da eben?,What was that about back there?,Worum ging es da hinten?,0.05640515685081482,
334.0,- Sehr gern.,- Right sir.,"- Richtig, Sir.",-1.2032901048660278,
335.0,- Ich möchte nicht gehen.,- I do not wish to go.,- Ich will nicht gehen.,0.02004547417163849,
336.0,Ich habe gebadet.,- I was taking a bath.,- Ich habe gebadet.,0.9311733841896057,
337.0,Das finde ich gut.,I like that.,Das gefällt mir.,-1.1521005630493164,
338.0,"Ja, vielleicht.","Yeah, maybe.","Ja, vielleicht.",0.9062020778656006,
339.0,Führen Sie vor jeder Injektion einen Sicherheitstest durch.,A safety test must be performed before each injection.,Vor jeder Injektion ist ein Sicherheitstest durchzuführen.,0.3962022662162781,
340.0,Ich habe diesen Witz geschrieben.,I wrote that joke.,Ich habe diesen Witz geschrieben.,0.91554856300354,
341.0,Zurück,Prev,Zurück,0.8691015839576721,
342.0,Diese Verordnung ist in allen ihren Teilen verbindlich und gilt unmittelbar in jedem Mitgliedstaat.,This Regulation shall be binding in its entirety and directly applicable in all Member States.,Diese Verordnung ist in allen ihren Teilen verbindlich und gilt unmittelbar in jedem Mitgliedstaat.,0.8901851773262024,
343.0,Was machen Sie hier drin?,What're you doing in here?,Was machst du hier drin?,0.3203866183757782,
344.0,"Ja, ich glaube...","Actually, yes.",Eigentlich ja.,-1.011699914932251,
345.0,4.9 Überdosierung,4.9 Overdose,4.9 Überdosierung,0.9152527451515198,
346.0,Macht Laune!,Love it!,Ich liebe es!,-1.0389243364334106,
347.0,- Jetzt soll ich mich also besser fühlen?,That's supposed to make me feel better?,Soll ich mich dadurch besser fühlen?,0.150041863322258,
348.0,Guten Morgen liebe Pan-Gemeinde!,"Good morning, bread lovers!","Guten Morgen, Brotliebhaber!",-0.5039901733398438,
349.0,"Sind Sie nicht hier, um zu kellnern?",Aren't you here to waitress?,Bist du nicht zur Kellnerin hier?,-0.2550852298736572,
350.0,Was soll ich machen?,What can I do?,Was kann ich tun?,-0.47955626249313354,
351.0,Ich liebe Hunde.,I love dogs.,Ich liebe Hunde.,0.9354442358016968,
352.0,Ich kann nicht!,I can't do it.,Ich kann das nicht.,0.8263031244277954,
353.0,Es ist nicht von dir.,It's not yours.,Es gehört nicht dir.,0.17684541642665863,
354.0,Mein Leben?,You want my life?,Du willst mein Leben?,0.1406509280204773,
355.0,Die Aussprache ist geschlossen.,The debate is closed.,Die Aussprache ist geschlossen.,0.918169379234314,
356.0,"Nomenklatur der Länder gemäß der Verordnung (EG) Nr. 1833/2006 der Kommission (ABl. L 354 vom 14.12.2006, S. 19).","Country nomenclature as fixed by Commission Regulation (EC) No 1833/2006 (OJ L 354, 14.12.2006, p. 19).","Nomenklatur der Länder gemäß der Verordnung (EG) Nr. 1833/2006 der Kommission (ABl. L 354 vom 14.12.2006, S. 19).",0.8665757179260254,
357.0,BEZEICHNUNG DES ARZNEIMITTELS UND ART(EN) DER ANWENDUNG,NAME OF THE MEDICINAL PRODUCT AND ROUTE(S) OF ADMINISTRATION,BEZEICHNUNG DES ARZNEIMITTELS SOWIE ART(EN) DER ANWENDUNG,0.8889832496643066,
358.0,"Ja, genau. - Das sollten wir feiern und ""Freundinnen"" gucken.",We should celebrate by watching Beaches.,"Wir sollten feiern, indem wir Beaches beobachten.",-0.8960219621658325,
359.0,Mochtest du etwas?,Would you like anything?,Möchtest du etwas?,0.894542396068573,
360.0,Sehr viel sogar.,A lot of art.,Eine Menge Kunst.,-1.0739707946777344,
361.0,Ich war an einem Samstagabend mal so deprimiert...,I was really depressed one Saturday night about 9:00--,Ich war an einem Samstagabend um 9 Uhr wirklich deprimiert...,0.32722043991088867,
362.0,Wie geht es Ihnen?,How you doing?,Wie geht's?,-0.38348400592803955,
363.0,- Selbstverständlich.,- Certainly.,- Natürlich.,-1.1823214292526245,
364.0,Ich hab was Neues entdeckt.,I found something new.,Ich habe etwas Neues gefunden.,-0.7072352766990662,
365.0,"Ja, natürlich.","Yeah, I do.","Ja, das tue ich.",-0.20750685036182404,
366.0,"Zuletzt geändert durch die Verordnung (EG) Nr. 806/2003 (ABl. L 122 vom 16.5.2003, S. 1).","Directive as last amended by Regulation (EC) No 806/2003 (OJ L 122, 16.5.2003, p. 1).","Zuletzt geändert durch die Verordnung (EG) Nr. 806/2003 (ABl. L 122 vom 16.5.2003, S. 1).",0.8759451508522034,
367.0,"- Tut mir leid, das hätte ich nicht sagen sollen.",I'm sorry I shouldn't have said that.,"Tut mir leid, dass ich das nicht hätte sagen sollen.",0.7211006283760071,
368.0,- Michelle.,"It's all right, baby.","Schon gut, Baby.",-1.3387157917022705,
369.0,Was genau?,Which part?,Welchen Teil?,-1.15650475025177,
370.0,Mittel 2005 _BAR_ Mittel 2004 _BAR_ Ausgaben 2003 _BAR_,Appropriations 2005 _BAR_ Appropriations 2004 _BAR_ Outturn 2003 _BAR_,Mittel 2005 _BAR_ Mittel 2004 _BAR_ Ausgaben 2003 _BAR_,0.8550146818161011,
371.0,"Bin oft hier gewesen, als wir Partner waren.","Came here often, when we were partners.","Ich kam oft hierher, als wir Partner waren.",0.3891493082046509,
372.0,Das ist abstoßend.,That's appalling.,Das ist entsetzlich.,-0.7214052677154541,
373.0,"Seine engsten Vertrauten meinen, er hat den ersten Jedi-Tempel gesucht.",People that knew him best... think he went looking for the first Jedi temple.,"Leute, die ihn am besten kannten, dachten, er würde nach dem ersten Jedi-Tempel suchen.",-0.18721292912960052,
374.0,Wir wollen nur mit dem Kerl reden.,All we wanna do is talk to the guy.,Wir wollen nur mit dem Kerl reden.,0.9061757326126099,
375.0,Warten Sie.,Wait.,Warte.,-0.8407114744186401,
376.0,"Ich habe doch gesagt, sie ist hübsch!",I told you she was pretty,"Ich sagte doch, sie ist hübsch.",0.20109230279922485,
377.0,"Um euch zu sagen, dass der Schöpfer eine neue Prophezeiung über den Sucher gesandt hat.",To tell you that the Creator has sent a new Prophecy about the Seeker.,"Um dir zu sagen, daß der Schöpfer eine neue Prophezeiung über den Sucher gesandt hat.",0.4780277609825134,
378.0,Schafft ihn weg!,Get him out of here.,Schafft ihn hier raus.,-0.3509802222251892,
379.0,"Ich bin geneigt zu glauben, dass er unschuldig ist.",I'm inclined to think he's innocent.,"Ich bin geneigt, ihn für unschuldig zu halten.",-0.0577654093503952,
380.0,Und Sie.,And you.,Und du.,-0.8050585985183716,
381.0,Vergiss es!,Forget it.,Vergessen Sie's.,-1.4296841621398926,
382.0,- Du bist ein Genie.,- You're a genius.,- Du bist ein Genie.,0.9025893807411194,
383.0,ERTEILUNG DER GENEHMIGUNG,APPROVAL GRANTED,ERTEILUNG DER GENEHMIGUNG,0.9109178185462952,
384.0,Aber ich will nichts mehr mit dir zu tun haben.,But I don't want to know you either.,Aber ich will dich auch nicht kennen.,-0.32328546047210693,
385.0,"Wir dachten, wir hätten ihn getötet.","I thought Ray and I killed him, but we didn't.","Ich dachte, Ray und ich hätten ihn getötet, aber wir nicht.",0.3960379362106323,
386.0,Wir können rein.,Good to go.,Gut zu gehen.,-1.2890911102294922,
387.0,Du hast mir das Leben gerettet.,For saving my life.,"Dafür, dass du mir das Leben gerettet hast.",0.6429905891418457,
388.0,"Gab mir gute Rückmeldungen, einige Funktionswünsche, Bereinigungen und Designverbesserungen und war jemand, mit dem ich mich über IRC unterhalten konnte:)","Gave me some good feedback on Kig, some feature requests, cleanups and style fixes, and someone to chat with on irc:)","Gab mir ein paar gute Rückmeldungen über Kig, einige Feature-Anfragen, cleanups und Stylefixes, und jemand, mit dem man auf irc chattet:)",-0.24132312834262848,
389.0,Hast du das verstanden?,Do you understand?,Verstehst du das?,-0.32770442962646484,
390.0,- Bleib weg!,Stay away!,Bleiben Sie weg!,-0.32691431045532227,
391.0,Ich sage gar nichts.,I'm not saying anything.,Ich sage nichts.,0.23838892579078674,
392.0,Ich weiß nicht so ganz.,I don't know that I can.,"Ich weiß nicht, ob ich das kann.",0.17774587869644165,
393.0,Sie war auch in meinen Sitzungen ein Thema.,She has come up in a number of my sessions as well.,Sie ist auch in einigen meiner Sitzungen aufgetaucht.,0.10305614769458771,
394.0,"Gestern hat Kommissar Rehn dem Parlament erläutert, wie die Verhandlungen mit der Türkei ausgestaltet werden.","Yesterday, Commissioner Rehn explained to this House the shape that negotiations with Turkey will take.","Gestern hat Kommissar Rehn diesem Haus erklärt, wie die Verhandlungen mit der Türkei aussehen werden.",0.36952710151672363,
395.0,4 und Nr.,'4.,Vier.,-1.3165398836135864,
396.0,Schlug ihr den Schädel mit dem Boden eines Waring-Mixer ein.,Caved her head in with the base of a Waring blender.,Hat ihren Kopf mit der Basis eines Waring-Mixers eingegraben.,-0.30124586820602417,
397.0,Das ist verrückt.,This is crazy.,Das ist verrückt.,0.9266787767410278,
398.0,"Ich weiß, welche Frau!",- I know who this other woman is.,"- Ich weiß, wer diese andere Frau ist.",-0.4544679522514343,
399.0,Pfirsiche (Nektarinen und ähnliche Hybriden),Peaches (Nectarines and similar hybrids),Pfirsiche (Nektarinen und ähnliche Hybriden),0.9251632690429688,
400.0,Möchten Sie denn was von mir?,Would you like something from me?,Möchtest du etwas von mir?,-0.8364450931549072,
401.0,"Ich denke langsam, dass er immer gehen konnte.",I'm beginning to think that he could walk.,"Ich fange an zu glauben, dass er gehen könnte.",0.3802260160446167,
402.0,-Geh bitte nach Hause.,It'll be better if you go.,"Es ist besser, wenn du gehst.",-0.9430863857269287,
403.0,"Die Nebenwirkungen, die in Verbindung mit Viagra beschrieben werden, sind zumeist leicht bis mäßig und von kurzer Dauer.",The side effects reported in association with the use of Viagra are usually mild to moderate and of a short duration.,Die im Zusammenhang mit der Anwendung von Viagra berichteten Nebenwirkungen sind in der Regel leicht bis mäßig und von kurzer Dauer.,0.44277507066726685,
404.0,Unserer letzter Arzt zeigte mir eine Methode.,Ah! Our last medic showed me a technique that might help.,"Unser letzter Sanitäter zeigte mir eine Technik, die helfen könnte.",-0.0037362873554229736,
405.0,- Die Waffe.,The gun.,Die Waffe.,0.6507747173309326,
406.0,Gib mir ein Bier.,Get me a beer.,Hol mir ein Bier.,0.22120408713817596,
407.0,Dein Nachbar.,I'm your neighbor.,Ich bin deine Nachbarin.,0.16754639148712158,
408.0,- Das tun die auch nicht.,They don't.,Das tun sie nicht.,-0.3541375398635864,
409.0,Ich bin nicht wie dein Vater.,I'm not your dad.,Ich bin nicht dein Vater.,0.35973644256591797,
410.0,Marktanteil,Market share,Marktanteil,0.9287896156311035,
411.0,Eine Sukhoi?,A Sukhoi?,Ein Sukhoi?,0.9099526405334473,
412.0,Versprochen.,I promise.,Ich verspreche es.,0.2215544581413269,
413.0,- Ist Daniel da?,Is Daniel home?,Ist Daniel zu Hause?,-0.44923532009124756,
414.0,"Ich habe eigentlich die Mandoline spielen gelernt, als ich in Rom war.",I actually learned how to play the mandolin when I was in Rome.,"Ich habe tatsächlich gelernt, wie man Mandoline spielt, als ich in Rom war.",0.22944511473178864,
415.0,"auf Vorschlag der Europäischen Kommission,","Having regard to the proposal from the European Commission,","auf Vorschlag der Europäischen Kommission,",0.8911179900169373,
416.0,- Komm schon!,-Come on.,- Komm schon.,0.8012769818305969,
417.0,Guten Morgen.,Good morning.,Guten Morgen.,0.9118188619613647,
418.0,"Ich wünschte Ich wünschte, er würde weggehen",I wish I wish he'd go away,"Ich wünschte, er würde gehen.",0.07717956602573395,
419.0,Entschuldigung!,Excuse me.,Entschuldigung.,0.8336016535758972,
420.0,- Fertig?,-Ready?,- Fertig?,0.9147254824638367,
421.0,Bewegung.,Move.,Bewegung.,0.9276220798492432,
422.0,Sie würden kein Baby stehlen.,You wouldn't steal a baby.,Du würdest kein Baby stehlen.,0.09529480338096619,
423.0,Wo seid ihr?,Wo seid ihr?,Wie wär's mit ihr?,-0.6788241863250732,
424.0,Weil ich dich Liebe.,Because I love you.,Weil ich dich liebe.,0.9309610724449158,
425.0,- Meine Kleine.,- My baby.,- Mein Baby.,-0.8885867595672607,
426.0,Gute Frage.,Good question.,Gute Frage.,0.911858320236206,
427.0,"Tja, das wäre es dann wohl.","That's it, then.",Das war's dann.,-1.0522277355194092,
428.0,Er ist verrückt.,He's crazy!,Er ist verrückt!,0.8323462009429932,
429.0,Oh mein Gott!,"Oh, my God! Oh, my God!","Oh, mein Gott!",0.9141007661819458,
430.0,Die können dich umbringen!,They can kill you.,Sie können dich töten.,-0.5241308212280273,
431.0,Nichts.,Nothing!,Nichts!,0.8856624960899353,
432.0,"Europa, das den Wohlfahrtsstaat erfunden hat, braucht schließlich sozialen Zusammenhalt.","The fundamental principle of subsidiarity has to be interpreted as a principle of political cohesion, allowing bottom-up participation in Community decision-making, starting from the thousands and thousands of town councils in our Union.","Das Grundprinzip der Subsidiarität ist als ein Grundsatz des politischen Zusammenhalts zu verstehen, der eine Bottom-up-Beteiligung an der Entscheidungsfindung der Gemeinschaft ermöglicht, ausgehend von den Tausenden und Tausenden von Stadträten in unserer Union.",-0.6551880836486816,
433.0,Ich hab mit ihm geschlafen.,I slept with him.,Ich habe mit ihm geschlafen.,0.8790648579597473,
434.0,Sie und Ihren Bruder.,You and your brother.,Du und dein Bruder.,-0.3498438000679016,
435.0,Führen Sie eine Untersuchung durch.,Conduct a real investigation.,Führen Sie eine echte Untersuchung durch.,0.8018889427185059,
436.0,Erstattungsbetrag,Amount of refunds,Erstattungsbetrag,0.9260768890380859,
437.0,- Und was erwartest du von mir?,- What do you expect me to do about it?,- Was soll ich dagegen tun?,-0.8198837041854858,
438.0,Ich weiß...,I know...,Ich weiß...,0.8860799074172974,
439.0,"- Das kann ich bestätigen, Sir.","- Confirmed, sir.","- Bestätigt, Sir.",-0.6714557409286499,
440.0,Ja. Mir geht's gut.,"yeah, I'm fine.","Ja, mir geht's gut.",0.9191797971725464,
441.0,- Das ist meins.,- It's mine.,- Es gehört mir.,-0.945183277130127,
442.0,Nach unten.,Downstairs.,Unten.,-0.28658872842788696,
443.0,- Warum nicht?,Why not?,Warum nicht?,0.8074770569801331,
444.0,"Ich kam her, um Euch zu danken.",I came to thank you.,"Ich bin gekommen, um Ihnen zu danken.",-0.32874345779418945,
445.0,"Ich denke, du hast Angst.",I think you're afraid.,"Ich glaube, du hast Angst.",0.39146021008491516,
446.0,Ich reagiere nicht gut auf Drohungen und Cyrus Rose auch nicht.,"I do not respond well to threats, and neither does Cyrus Rose.","Ich antworte nicht gut auf Drohungen, und Cyrus Rose auch nicht.",0.5060263276100159,
447.0,Er ist kein Mörder.,He's not a murderer.,Er ist kein Mörder.,0.9256036877632141,
448.0,Ich sagte nichts.,I held my tongue.,Ich hielt meine Zunge.,-0.3382468819618225,
449.0,"Was tun Sie, David?","What are you doing, David?","Was machst du, David?",-0.8755321502685547,
450.0,"Nein, tun Sie das nicht, Sir!","No, no, no, don't do it, sir!","Nein, nein, nein, tun Sie es nicht, Sir!",0.5613918900489807,
451.0,"Auf der Naomi-Angst-Skala von eins bis zehn, wo eins für Schlaflosigkeit und zehn für Panikattacken steht, etwa fünf.",On the Naomi anxiety scale of one to ten-- where one is a touch of insomnia and ten is a panic attack-- about five.,"Auf der Naomi-Angstskala von eins bis zehn, wo man einen Hauch von Schlaflosigkeit und zehn ist ein Panikanfall, ungefähr fünf.",0.04482869803905487,
452.0,- Der ist gut.,That's pretty good.,Das ist ziemlich gut.,-0.3771211504936218,
453.0,"O ihr, die ihr glaubt!",Believers!,"Ihr, die den Iman verinnerlicht habt!",-0.3710176348686218,
454.0,Ich habe keine Angst.,I'm not scared of you.,Ich habe keine Angst vor dir.,0.2836349606513977,
455.0,"Ich frage mich, wie vielen Frauen Sie schon geschmeichelt haben, mit Papier und Gemälden?","I wonder, how many women have you flattered with paper and canvas?","Ich frage mich, wie viele Frauen hast du mit Papier und Leinwand geschmeichelt?",0.15996050834655762,
456.0,Generaldirektor für Landwirtschaft und Entwicklung des ländlichen Raumes,Director-General for Agriculture and Rural Development,Generaldirektor für Landwirtschaft und ländliche Entwicklung,0.21369138360023499,
457.0,"In Ordnung, bleibt wachsam.","All right, stay alert.","In Ordnung, bleiben Sie wachsam.",0.2629425823688507,
458.0,Umsetzungsfrist,Time limit for transposition,Frist für die Umsetzung,-0.58161461353302,
459.0,Arzneimittel für Kinder unzugänglich aufbewahren,Keep out of the reach and sight of children,Arzneimittel für Kinder unzugänglich aufbewahren.,0.9149516820907593,
460.0,- Da drüben.,-Over there.,- Da drüben.,0.9127068519592285,
461.0,"Ach, seit wann?",Since when?,Seit wann?,-0.10421137511730194,
462.0,"Ich werde dir Bescheid geben, ob und wann wir neue Waffen brauchen.",I will let you know if and when we need more guns.,"Ich werde Sie wissen lassen, ob und wann wir mehr Waffen brauchen.",0.00347331166267395,
463.0,Willst du mich einfach hier sitzen lassen und abhauen?,How can you just leave me like this and go?,Wie kannst du mich einfach so zurücklassen und gehen?,-0.3188309073448181,
464.0,Ihr Boss?,Your boss?,Ihr Boss?,0.8979203701019287,
465.0,Ihr seid noch auf?,Why are you still up?,Warum bist du noch wach?,-0.802964448928833,
466.0,"Die Funktionen zum‚ Lückentext‘ können im Einstellungsdialog ein- und ausgeschaltet werden. Ist‚ Lückentext aktivieren‘ ausgeschaltet, können auch Schriften benutzt werden, bei denen im Zeichensatz andere Zeichen an der Position der Klammern stehen. Auch wird dann die Arbeitsgeschwindigkeit ein wenig größer.",The'Fill-in-the-blank 'features can be turned on and off in the Configuration dialog. Turning them of will make it possible to use fonts that map other characters to the positions of the brackets. It will also speed up performance slightly.,"Die 'Fill-in-the-blank'-Features können im Konfigurationsdialog ein- und ausgeschaltet werden. Durch die Einstellung dieser Funktionen wird es möglich, Schriftarten zu verwenden, die andere Zeichen in die Positionen der Klammern einordnen.",-0.28416770696640015,
467.0,"Nein, nein, nein, nein, nein, nein...","No. No, no, no...","Nein, nein, nein...",0.3088735342025757,
468.0,"Beschäftigung, Produktivität und Löhne","Employment, productivity and wages","Beschäftigung, Produktivität und Löhne",0.9149674773216248,
469.0,Schlussfolgerung,Conclusion,Schlußfolgerung,0.8734263181686401,
470.0,- Mit wem haben Sie gesprochen?,- Who'd you talk to over there?,- Mit wem hast du da drüben gesprochen?,0.26485633850097656,
471.0,"Ja, das ist es.","Yeah, that's it.","Ja, das war's.",-0.6419188976287842,
472.0,- Ich weiß nicht.,- I do not know.,- Ich weiß es nicht.,0.8713548183441162,
473.0,Vorwärts!,Push on!,Drück weiter!,-0.9813754558563232,
474.0,"Aber ich denke es ist nur fair dir zu sagen, dass ich Zugang zu einer Liste habe.",But I think it's only fair to tell you I have access to list.,"Aber ich denke, es ist nur fair, Ihnen zu sagen, dass ich Zugang zur Liste habe.",0.46887868642807007,
475.0,In diesem Fall findet Artikel 2 Anwendung.,In that case Article 2 applies.,In diesem Fall gilt Artikel 2.,-0.3258758783340454,
476.0,"Meist entscheiden Ereignisse, nicht die Menschen.","Events decide, not people.","Die Ereignisse entscheiden, nicht die Menschen.",0.532966136932373,
477.0,Du fehlst mir.,I miss you so much.,Ich vermisse dich so sehr.,-1.172379493713379,
478.0,"Nein, nein ich verstehe es.","No, no, I understand.","Nein, nein, ich verstehe.",0.48168134689331055,
479.0,"Was ich dir sagen werde ist, dass ich während meiner Zeit in der Wildnis...",What I will tell you is that during my time in the wilderness--,"Was ich Ihnen sagen werde, ist, dass während meiner Zeit in der Wildnis...",0.623638391494751,
480.0,Ein Beispiel:,An example would look something like the following:,Ein Beispiel würde wie folgt aussehen:,-0.3628156781196594,
481.0,der tatsächliche Rumpfwinkel und der konstruktiv festgelegte Rumpfwinkel und die Abweichung voneinander;,the actual torso angle and the design torso angle and their relationship.,den tatsächlichen Rumpfwinkel und den konstruktiven Rumpfwinkel und ihre Beziehung.,-0.15852122008800507,
482.0,Einfach.,Simple.,Einfach.,0.909047544002533,
483.0,- Irgendwas stimmt nicht.,- Something's not right.,- Irgendetwas stimmt nicht.,0.6256251335144043,
484.0,- Bitte.,All right.,In Ordnung.,-1.127173900604248,
485.0,Wie geht es dir?,How are you?,Wie geht es dir?,0.9084597826004028,
486.0,Kommen Sie rein.,Do come in.,Kommen Sie rein.,0.9209678173065186,
487.0,"Einen Moment noch, Siler.","Hang on, Siler.","Halt durch, Siler.",-1.051806926727295,
488.0,- Nein...,- No...,- Nein...,0.8654058575630188,
489.0,Ich kenne den Geruch.,I know it.,Ich weiß es.,-0.8157148957252502,
490.0,Dann machen unsere Eltern aus uns was anderes.,"Then, our parents make us into something else.",Dann machen uns unsere Eltern zu etwas anderem.,-0.2249763160943985,
491.0,"Oh, jetzt geht's los.","Oh, here we go.","Oh, los geht's.",-0.21457995474338531,
492.0,Der Vizepräsident.,The Vice President.,Der Vizepräsident.,0.9263792037963867,
493.0,"- (HU) Vielen Dank, Herr Präsident!","(HU) Thank you, Mr President.","(HU) Vielen Dank, Herr Präsident.",0.6088918447494507,
494.0,- Das Wunderrisotto?,- The magic risotto?,- Das magische Risotto?,-0.6927244663238525,
495.0,"Viel Glück, Doc.","Good luck, Doc.","Viel Glück, Doc.",0.9039227366447449,
496.0,Hoffnung?,Hope?,Hoffnung?,0.918103814125061,
497.0,Offshore-Schiffe,Offshore vessels,Offshore-Schiffe,0.8926253318786621,
498.0,Einer Familie.,A family.,Eine Familie.,0.7098799347877502,
499.0,Ich bin so stolz auf dich.,I'm so proud of you.,Ich bin so stolz auf dich.,0.9161930680274963,
500.0,Aber weißt du was?,But you know what?,Aber weißt du was?,0.9281249046325684,
501.0,"Lauf, verdammt!","Run, damn it!","Lauf, verdammt!",0.9279369115829468,
502.0,Er hat Recht.,"You know, he's right.",Er hat recht.,0.926781415939331,
503.0,Was ist jetzt schon wieder?,What's the matter? You look funny.,Du siehst komisch aus.,-1.4279139041900635,
504.0,"Wir haben keine Wahl, Bobby.","We have no choice, Bobby.","Wir haben keine Wahl, Bobby.",0.9147475957870483,
505.0,"Ich weiß nicht, was ich tun soll.",I'm not thinking.,Ich denke nicht nach.,-0.6006363034248352,
506.0,Folgen Sie mir.,Follow me.,Folgen Sie mir.,0.9293042421340942,
507.0,Kommt schon.,Come on.,Komm schon.,0.45118188858032227,
508.0,Ist alles in Ordnung?,Is everything all right?,Ist alles in Ordnung?,0.9173586368560791,
509.0,Entschuldigen Sie.,Excuse me.,Entschuldigung.,-0.6416312456130981,
510.0,Findest du mich begehrenswert?,Do you find me desirable?,Findest du mich begehrenswert?,0.9237943887710571,
511.0,Wir haben eine gemeinsame Vergangenheit.,We have a history.,Wir haben eine Geschichte.,-0.18935318291187286,
512.0,Komm rein.,Come in.,Kommen Sie rein.,-0.9619170427322388,
513.0,Wir suchen nach dem Belgier.,We're looking for the Belgian.,Wir suchen den Belgier.,-0.027851209044456482,
514.0,Er hat ihr den Artefakt abgenommen.,He relieved her of her artifact.,Er befreite sie von ihrem Artefakt.,-0.7502757906913757,
515.0,- Was wollt ihr? - Pulli.,What do you want?,Was willst du?,-1.1027696132659912,
516.0,"Kinder, ich hatte nur einen Kampf in meinem Leben.","Kids, I've only been in one fight in my life.","Kinder, ich hatte nur einen Kampf in meinem Leben.",0.904919445514679,
517.0,Wer kann mir helfen?,Can you help me?,Kannst du mir helfen?,0.016083285212516785,
518.0,Kann ich dir nicht sagen.,I can't tell you that.,Das kann ich dir nicht sagen.,0.9145118594169617,
519.0,"Finden Sie raus, wo er ist.",Run a trace.,Verfolge eine Spur.,-1.3247957229614258,
520.0,- War sie hübsch?,- Is she pretty?,- Ist sie hübsch?,-0.26130902767181396,
521.0,- Du weißt den Namen noch?,You remember.,Du erinnerst dich.,-1.0082433223724365,
522.0,"- Aber, aber...",- But...,- Aber...,0.8113343715667725,
523.0,"Ähnliche Asset Management Aktivitäten, die nicht ausdrücklich erwähnt sind.",similar asset management activities not expressly mentioned.,"ähnliche Vermögensverwaltungstätigkeiten, die nicht ausdrücklich erwähnt werden.",-0.3484790325164795,
524.0,Wo ist sie?,Where?,Wohin?,-0.7458411455154419,
525.0,Und jetzt?,And now?,Und jetzt?,0.906608521938324,
526.0,Also wirst du sehen und sie werden auch sehen,You shall see and they will see,"Du wirst sehen, und sie werden sehen",0.04263933002948761,
527.0,"- Du hast gesagt, du liebst mich.",You said you'd still love me.,"Du sagtest, du würdest mich immer noch lieben.",-0.6154156923294067,
528.0,"Ich denke, wir haben nichts zu befürchten.",I think we're safe.,"Ich glaube, wir sind in Sicherheit.",-0.5582370758056641,
529.0,"Glaub mir, das hast du nicht.",Trust me. You didn't.,"Vertrau mir, das hast du nicht.",0.1673930585384369,
530.0,"Das Volk der Matsés lebt in Peru und Brasilien und hat eine Gesundheitsenzyklopädie mit mehr als 500 Seiten geschaffen, in der sie ihre traditionellen medizinischen Praktiken auflisten, um das Wissen ihrer Vorfahren für die jüngere Generation zu erhalten.","The Matsés people, who live in Peru and Brazil, have created a health encyclopedia more than 500 pages long cataloging their traditional medicinal practices, preserving ancestral knowledge for younger generations.","Die Matsés Menschen, die in Peru und Brasilien leben, haben eine Gesundheits-Enzyklopädie erstellt, die mehr als 500 Seiten lang Katalogisierung ihrer traditionellen medizinischen Praktiken, Ahnenwissen für jüngere Generationen zu bewahren.",0.011900216341018677,
531.0,Sehr erfreut.,It is my pleasure.,Es ist mir ein Vergnügen.,-0.5738610029220581,
532.0,Würde jetzt bitte jemand dem Kerl eine Waffe an den Kopf halten?,"Now, will someone please stick a gun in this Kramer's face?",Würde mir jemand bitte eine Waffe ins Gesicht dieses Kramers stecken?,-0.5133188962936401,
533.0,- Derzeit ist es sehr gefährlich.,- It's very dangerous right now.,- Es ist gerade sehr gefährlich.,0.3398938477039337,
534.0,Die Schlüssel.,- Yes? - The keys!,- Die Schlüssel!,0.6745769381523132,
535.0,Bläschenkumpels.,Bubble Buddies.,"- Bubble Buddies. - Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein. nein, nein, nein, nein, nein, nein, nein, nein. nein, nein.",-0.9320423603057861,
536.0,Insgesamt,Total,Insgesamt,0.9204815030097961,
537.0,Achtung.,Easy.,Ganz ruhig.,-0.9318017959594727,
538.0,Jedoch viel Glück.,"Good luck, though.",Aber viel Glück.,0.2116570919752121,
539.0,"Er denkt immer noch, ich schulde ihm etwas, weil er mich eingeschworen hat.",Still thinks I owe him because he swore me in.,"Ich glaube immer noch, dass ich ihm was schulde, weil er mir geschworen hat.",0.2511179447174072,
540.0,So ist es schon viel besser!,This is so much better.,Das ist so viel besser.,-0.09570775926113129,
541.0,Das ist so lustig.,That is so funny.,Das ist so lustig.,0.9083422422409058,
542.0,Sieh mich an.,Look at me.,Sieh mich an.,0.9337463974952698,
543.0,Wie sehe ich aus?,How do I look?,Wie sehe ich aus?,0.9143433570861816,
