Unnamed: 0,DE,EN,TRANSLATION,BLEURT_Score,UK
244.0,Halt deine verdammte Klappe!,Shut the fuck up!,Shut up your fucking mouth!,-0.16726653277873993,
245.0,"Ich seh' nur noch Blonde, Brünette, Rothaarige--","All I see is blonde, brunette, redhead.","I only see blonde, brunette, redhead--",0.15489475429058075,
246.0,Bestimmung,Destination,Determination of,-0.9667103290557861,
247.0,Ah. Meinst du?,He's very funny.,Ah. Do you think?,-1.1843891143798828,
248.0,Lieben Sie mich noch?,Do you love me?,Do you still love me?,0.7148314714431763,
249.0,"Ich und Kuby haben für den Typen einen Van gemietet, haben das Geld bei einem Lagerplatz aufgeladen, haben ihm die Schlüssel bei Goodman gegeben.","Me and Kuby rented a van for the dude, loaded his cash up in a self-storage unit, handed over the keys to him at Goodman's.","Me and Kuby rented a van for the guy, loaded the money at a storage yard, gave him the keys at Goodman.",0.08722752332687378,
250.0,Hier...,Here.,Here... here...,0.6504701972007751,
251.0,Whistler?,Whistler?,"Whistler, of course?",0.4951244592666626,
252.0,Das ist jetzt auch mein Haus.,"This is now my house, too.",This is now my house too.,0.9031037092208862,
253.0,"Was zum Teufel, man?","What the hell, man?","What the hell, man?",0.8575004935264587,
254.0,Vertraue niemandem.,Don't trust anyone.,Don't trust anyone.,0.9258396029472351,
255.0,"Okay, Kreis, Kreis, Pünktchen, Pünktchen, jetzt bekommst du ein kleines Spritzchen!","Okay,circle, circle,dot,dot, now you have a cootie shot!","Okay, circle, circle, dot, dot, now you get a little injection!",-0.48742568492889404,
256.0,"Ich habe nicht gedacht, dass ich das tun müsste. Das hat dich sonst auch nicht davon abgehalten, es zu sagen.",I didn't think I had to.,"I didn't think I would have to do that, nor did that stop you from saying it.",-0.15924273431301117,
257.0,Die Welt ist schön.,I like to walk.,The world is beautiful.,-1.2160561084747314,
258.0,Es ist ein Wunder.,_,It is a miracle.,-1.2771668434143066,
259.0,"- Bitte, hör mir zu.","Please, listen.","- Please, listen to me.",0.4033955931663513,
260.0,- Sie haben schon alle aufgebraucht.,- Your favours are all used up.,- You've already used them all up.,-0.6069042682647705,
261.0,Du bist verhaftet.,You're under arrest.,You are arrested.,0.5326484441757202,
262.0,Die in dieser Entscheidung vorgesehenen Maßnahmen entsprechen der Stellungnahme des Ständigen Veterinärausschusses -,"Whereas the measures provided for in this Decision are in accordance with the opinion of the Standing Veterinary Committee,","The measures provided for in this Decision are in accordance with the opinion of the Committee,",-0.3024398684501648,
263.0,Guten Morgen.,"Good morning, Cecilie.",Good morning.,-0.5942527055740356,
264.0,"I.G. Farben produzierte 84% von Deutschlands Sprengstoffen und sogar das Zyklon B, das in den Konzentrationslagern zur Tötung von Millionen von Menschen verwendet wurde.",I.G. Farben produced 84% of Germany's explosives and even the Zyklon B used in the concentration camps to kill millions.,"I.G. Farben produced 84% of Germany's explosives and even Zyklon B, which was used in concentration camps to kill millions of people.",0.7197114825248718,
265.0,Es war ein langer Tag.,It's been a long day.,It was a long day.,0.7915903925895691,
266.0,"Aber Sie kamen nach L.A., um ein Schauspieler zu sein.",But you came to L.A. to be an actor.,But you came to L.A. to be an actor.,0.8939998149871826,
267.0,Neun.,Nine.,Nine of them.,0.4092506766319275,
268.0,- Ihr Zimmer ist schon bereit.,Everything's in order with the apartment.,- Your room is already ready.,-1.111382246017456,
269.0,Ich nicht.,- Yeah. - Legally.,I don't know.,-1.1063103675842285,
270.0,Keine Sorge.,Nothing will happen.,Do not worry.,0.03749565780162811,
271.0,Es ist genug!,It's enough!,It is enough!,0.7954791784286499,
272.0,"Ja, die Hindus waren da was auf der Spur, Billy.","Yeah, the Hindus were onto something, Billy.","Yes, the Hindus were on the trail, Billy.",0.25773632526397705,
273.0,- Was Neues von Tara?,Aw.,What's new from Tara?,-1.2785555124282837,
274.0,"Ich weiß nicht, was ich tun soll.",I don't know what I'm supposed to do.,I don't know what to do.,0.16427217423915863,
275.0,"Oh, Scheiße, Mann!","- Oh, shit, man!","Oh, shit, man!",0.6825231313705444,
276.0,"Lethargie, Koma, Atemdepression mit Cheyne-Stokes-Atmung und/oder Cyanose.","Symptoms The symptoms of fentanyl overdose are an extension of its pharmacological actions, e. g. lethargy, coma, respiratory depression with Cheyne-Stokes respiration and/ or cyanosis.","Lethargy, coma, respiratory depression with Cheyne-Stokes breathing and / or cyanosis.",-0.4603229761123657,
277.0,Ich hab es vor nicht mal sieben Jahren mit meinen eigenen Augen gesehen.,I saw it with my own eyes not seven years ago.,I saw it with my own eyes less than seven years ago.,0.6999555826187134,
278.0,Wo liegt der Unterschied?,"She didn't do it with rope, so what difference does it make?",What is the difference?,-1.264586091041565,
279.0,Aber was ist es?,But what is it?,But what is it?,0.9065170884132385,
280.0,Gib mir 'nen Status.,Give me a status.,Give me a status.,0.9242379069328308,
281.0,"- Nein, ich hab's abgestellt.","No, I turned it off.","- No, I turned it off.",0.8821868896484375,
282.0,"Nein, nein, bitte.","No, no, please.","No, no, please.",0.8909738063812256,
283.0,Was meinen Sie?,Meaning what?,What do you think?,-1.0658409595489502,
284.0,Auf jeden Fall.,-Slim.,In any case.,-1.2299082279205322,
285.0,Die Aussprache ist geschlossen.,The debate is closed.,The debate is closed.,0.9185702800750732,
286.0,Du kannst das schaffen.,You can make it.,You can do this.,0.5376149415969849,
287.0,Das sind fünf Dinge.,That's five things.,These are five things.,0.6413741111755371,
288.0,Ich muss sie sehen.,I need to see it.,I need to see them.,0.6907486915588379,
289.0,"Stimmt was nicht, Fairchild?","Anything wrong, Fairchild?","Is that right, Fairchild?",-0.19721321761608124,
290.0,"Oh, sieht so aus, als hätte sich sein Gesicht seit dem Bild auf dem Führerschein leicht verändert.","Oh, looks like his face has changed a little since his driver's license picture was taken.","Oh, looks like his face has changed slightly since the picture on his driver's license.",0.5902588963508606,
291.0,Ich bin Italiener.,I'm Italian.,I am Italian.,0.775179386138916,
292.0,"Genau das wäre ich auch, wenn ich gerade mein Baby verloren hätte.",Which is exactly what I'd be if I just lost my baby.,This is what I would have done if I had just lost my baby.,0.6176825165748596,
293.0,"Wenn ihr (Kafir) um den Sieg (als Zeichen der Rechtschaffenheit) bittet, so traf der Sieg euch bereits. Wenn ihr aber (vom Kufr) ablasst, so ist dies besser für euch. Wenn ihr jedoch wiederholtermaßen (zum Krieg) zurückkehrt, kehren WIR zurück, und dann wird eure Gruppe von euch nichts abwenden, selbst dann sollte sie noch so groß sein. Und ALLAH ist gewiß mit den Mumin.","If you sought a verdict, the verdict has certainly come to you; and if you cease [your belligerence against the Prophet and his followers], it is better for you, but if you resume, We [too] shall return and your troops will never avail you though they should be ever so many, and [know] that Allah is with the faithful.","If you ask (disbelievers) for victory (as a sign of righteousness), then victory has already come to you. But if you desist (from disbelief), then it is better for you. But if you return again (to war), We will return, and your party will not turn away from you, even if it is great. And surely Allah is with the Believers.",-0.5343401432037354,
294.0,"Nein, habe ich nicht.","No. I don't have that, either.","No, I have not.",0.09771373867988586,
295.0,Aber klar kann ich das.,"Sure, you can.",But of course I can.,-0.269256591796875,
296.0,Ich habe keine Feuerzeuge gefunden.,I didn't find any matches.,I didn't find any lighters.,-0.499392569065094,
297.0,Haben Sie einen Moment?,Can you spare a moment?,Do you have a moment?,-0.5193073749542236,
298.0,"Es gibt viele Dinge, die uns noch Sorgen bereiten.",There are many things which still trouble us.,There are many things that still worry us.,0.5333059430122375,
299.0,Ich habe eine Frage.,Let me ask you something.,I have a question.,-0.9990139007568359,
300.0,Ihn umbringen.,Kill him,"Kill him. """,0.7594403028488159,
301.0,Ich meine nicht mich damit.,My lips are sealed.,I don't mean me by that.,-1.040827989578247,
302.0,Er erhängte sich.,He hung himself.,He hanged himself.,-0.3705592155456543,
303.0,"Okay, jetzt weißt du es ja.","Okay, now you know.","Okay, now you know it.",0.7854944467544556,
304.0,Was soll denn der Thomas da?,Thomas!,What is Thomas doing there?,-0.6082074642181396,
305.0,Lass uns gehen.,Let's go,Let us go.,0.2225283980369568,
306.0,"Oh, danken Sie nicht mir.",Don't thank me.,"Oh, don't thank me.",0.8093034625053406,
307.0,Ich kann sie vor dem Ende beschützen.,I can protect her from the end.,I can protect you from the end.,0.4030800461769104,
308.0,Wer war das?,Who took them?,Who was that?,-0.23110906779766083,
309.0,Kann ich helfen?,Hello.,Can I help?,-1.2952640056610107,
310.0,"Egal, was ich dafür tun muss.",You're not gonna argue with me?,No matter what I have to do.,-1.10089111328125,
311.0,Lange Geschichte.,long story.,Long history.,-0.7516021728515625,
312.0,Disketten- und & CD-ROM;-Laufwerke,Floppy and & CD-ROM; Drives,Floppy and CD-ROM drives,0.4626074433326721,
313.0,"Du siehst aus, als ob du einen Geist gesehen hast.",You look like you saw a ghost.,You look as if you have seen a ghost.,0.5541551113128662,
314.0,Unionsverbrauch,Union Consumption,Union consumption,0.8979581594467163,
315.0,Ich warte.,I'm waiting.,I am waiting.,0.7835978269577026,
316.0,Dritter Grad.,Level three.,Third degree.,0.7530719637870789,
317.0,Ich bin rumgelaufen.,I walked.,I'm running around.,0.07246026396751404,
318.0,Brigitte übernimmt deine Rolle.,You're out.,Brigitte takes over your role.,-0.5595359802246094,
319.0,- Sicher.,- Sure.,"- Certainly, certainly.",0.5748634934425354,
320.0,"Stimmt das, was du gesagt hast?",Is it true that Reidun ...,Is what you said true?,-1.1899287700653076,
321.0,"Du weißt schon, weil Melodie Musik ist und du...","You know, because Melody is music and you're...","You know, because melody is music and you...",0.5630244612693787,
322.0,Zwei.,Two.,Two.,0.9123526811599731,
323.0,"Ich hoffe, du verstehsl es.",I know you'll understand.,I hope you understand it.,0.6192004680633545,
324.0,Etwa zehn Stunden.,About 10 hours.,About ten hours.,0.9116795063018799,
325.0,"Ja, das muss es sein.","Yes, this is it!","Yes, it has to be.",0.613752007484436,
326.0,-Schon gut.,- All right.,-It's fine.,-0.6814619898796082,
327.0,Diese Verordnung ist in allen ihren Teilen verbindlich und gilt unmittelbar in jedem Mitgliedstaat.,This Regulation shall be binding in its entirety and directly applicable in all Member States.,This Regulation shall be binding in its entirety and directly applicable in all Member States.,0.8951472043991089,
328.0,"Können Sie mir sagen, wo ich ihn finden kann?",Can you tell me where I can find him?,Can you tell me where I can find him?,0.9121208190917969,
329.0,"Ja, schnell, hol den Arzt!",Hurry up!,"Hurry up, get the doctor!",-0.19733189046382904,
330.0,Lassen Sie uns durch.,Let us through.,Let us get through.,0.6223563551902771,
331.0,Ich bin kein Fan von dir.,George.,I'm not a fan of yours.,-1.4527173042297363,
332.0,zur Festlegung pauschaler Einfuhrwerte für die Bestimmung der im Sektor Obst und Gemüse geltenden Einfuhrpreise,establishing the standard import values for determining the entry price of certain fruit and vegetables,establishing the standard import values for determining the entry price of certain fruit and vegetables,0.8965835571289062,
333.0,Worum ging es da eben?,What was that about back there?,What was it all about?,-0.173055037856102,
334.0,- Sehr gern.,- Right sir.,- Very gladly.,-1.0714085102081299,
335.0,- Ich möchte nicht gehen.,- I do not wish to go.,- I don't want to go.,0.7427756190299988,
336.0,Ich habe gebadet.,- I was taking a bath.,I have bathed.,-1.1948336362838745,
337.0,Das finde ich gut.,I like that.,I think that's good.,0.16834710538387299,
338.0,"Ja, vielleicht.","Yeah, maybe.","Yeah, maybe.",0.9202495813369751,
339.0,Führen Sie vor jeder Injektion einen Sicherheitstest durch.,A safety test must be performed before each injection.,Perform a safety test before each injection.,0.566381573677063,
340.0,Ich habe diesen Witz geschrieben.,I wrote that joke.,I wrote this joke.,0.8494564890861511,
341.0,Zurück,Prev,Back to top,-1.1645286083221436,
342.0,Diese Verordnung ist in allen ihren Teilen verbindlich und gilt unmittelbar in jedem Mitgliedstaat.,This Regulation shall be binding in its entirety and directly applicable in all Member States.,This Regulation shall be binding in its entirety and directly applicable in all Member States.,0.8951472043991089,
343.0,Was machen Sie hier drin?,What're you doing in here?,What are you doing in here?,0.7667511701583862,
344.0,"Ja, ich glaube...","Actually, yes.","Yes, I think...",-0.07821150124073029,
345.0,4.9 Überdosierung,4.9 Overdose,4.9 Overdose,0.9318596124649048,
346.0,Macht Laune!,Love it!,Have a good time!,-0.8131260871887207,
347.0,- Jetzt soll ich mich also besser fühlen?,That's supposed to make me feel better?,- So now I should feel better?,0.1603960543870926,
348.0,Guten Morgen liebe Pan-Gemeinde!,"Good morning, bread lovers!",Good morning dear Pan-Community!,-0.7743980288505554,
349.0,"Sind Sie nicht hier, um zu kellnern?",Aren't you here to waitress?,Are you not here to work as a waiter?,0.3251587152481079,
350.0,Was soll ich machen?,What can I do?,What should I do?,0.797552227973938,
351.0,Ich liebe Hunde.,I love dogs.,I love dogs.,0.9167816638946533,
352.0,Ich kann nicht!,I can't do it.,I can not!,-0.19880394637584686,
353.0,Es ist nicht von dir.,It's not yours.,It is not of you.,0.5554348826408386,
354.0,Mein Leben?,You want my life?,My life?,-0.6762354373931885,
355.0,Die Aussprache ist geschlossen.,The debate is closed.,The debate is closed.,0.9185702800750732,
356.0,"Nomenklatur der Länder gemäß der Verordnung (EG) Nr. 1833/2006 der Kommission (ABl. L 354 vom 14.12.2006, S. 19).","Country nomenclature as fixed by Commission Regulation (EC) No 1833/2006 (OJ L 354, 14.12.2006, p. 19).","Nomenclature of countries referred to in Commission Regulation (EC) No 1833 / 2006 (OJ L 354, 14.12.2006, p. 19).",0.5886472463607788,
357.0,BEZEICHNUNG DES ARZNEIMITTELS UND ART(EN) DER ANWENDUNG,NAME OF THE MEDICINAL PRODUCT AND ROUTE(S) OF ADMINISTRATION,Name of the medicinal product and method (s) of administration,0.47306883335113525,
358.0,"Ja, genau. - Das sollten wir feiern und ""Freundinnen"" gucken.",We should celebrate by watching Beaches.,"Yes, exactly. - We should celebrate this and watch ""girlfriends.""",-0.49792420864105225,
359.0,Mochtest du etwas?,Would you like anything?,Did you like something?,0.7016155123710632,
360.0,Sehr viel sogar.,A lot of art.,Very much even.,-0.949654221534729,
361.0,Ich war an einem Samstagabend mal so deprimiert...,I was really depressed one Saturday night about 9:00--,I was so depressed on a Saturday night...,-0.20781590044498444,
362.0,Wie geht es Ihnen?,How you doing?,How are you doing?,0.6077513694763184,
363.0,- Selbstverständlich.,- Certainly.,- Of course.,0.031484246253967285,
364.0,Ich hab was Neues entdeckt.,I found something new.,I discovered something new.,0.9196969866752625,
365.0,"Ja, natürlich.","Yeah, I do.","Yes, of course.",-0.22421647608280182,
366.0,"Zuletzt geändert durch die Verordnung (EG) Nr. 806/2003 (ABl. L 122 vom 16.5.2003, S. 1).","Directive as last amended by Regulation (EC) No 806/2003 (OJ L 122, 16.5.2003, p. 1).","Regulation as last amended by Regulation (EC) No 806 / 2003 (OJ L 122, 16.5.2003, p. 1).",0.8077709078788757,
367.0,"- Tut mir leid, das hätte ich nicht sagen sollen.",I'm sorry I shouldn't have said that.,"- I'm sorry, I shouldn't have said that.",0.8818389177322388,
368.0,- Michelle.,"It's all right, baby.",and Michelle.,-1.189624309539795,
369.0,Was genau?,Which part?,What exactly?,-1.062467336654663,
370.0,Mittel 2005 _BAR_ Mittel 2004 _BAR_ Ausgaben 2003 _BAR_,Appropriations 2005 _BAR_ Appropriations 2004 _BAR_ Outturn 2003 _BAR_,Appropriate 2005 BAR Appropriate 2004 BAR Expenses 2003 BAR,-0.6894835233688354,
371.0,"Bin oft hier gewesen, als wir Partner waren.","Came here often, when we were partners.",I've been here many times when we were partners.,0.4757883548736572,
372.0,Das ist abstoßend.,That's appalling.,This is repulsive.,0.34127479791641235,
373.0,"Seine engsten Vertrauten meinen, er hat den ersten Jedi-Tempel gesucht.",People that knew him best... think he went looking for the first Jedi temple.,His closest confidants say he was looking for the first Jedi Temple.,0.2206079363822937,
374.0,Wir wollen nur mit dem Kerl reden.,All we wanna do is talk to the guy.,We just want to talk to this guy.,0.3255678415298462,
375.0,Warten Sie.,Wait.,Wait for it.,0.34287863969802856,
376.0,"Ich habe doch gesagt, sie ist hübsch!",I told you she was pretty,I told you she is beautiful!,0.3753933310508728,
377.0,"Um euch zu sagen, dass der Schöpfer eine neue Prophezeiung über den Sucher gesandt hat.",To tell you that the Creator has sent a new Prophecy about the Seeker.,To tell you that the Creator has sent a new prophecy about the seeker.,0.9015918970108032,
378.0,Schafft ihn weg!,Get him out of here.,Take him away!,0.22037273645401,
379.0,"Ich bin geneigt zu glauben, dass er unschuldig ist.",I'm inclined to think he's innocent.,I am inclined to believe that he is innocent.,0.7414529323577881,
380.0,Und Sie.,And you.,"And you. """,0.8703856468200684,
381.0,Vergiss es!,Forget it.,Forget about it!,0.557819664478302,
382.0,- Du bist ein Genie.,- You're a genius.,- You are a genius.,0.7880836129188538,
383.0,ERTEILUNG DER GENEHMIGUNG,APPROVAL GRANTED,Granting of authorisation,0.27880236506462097,
384.0,Aber ich will nichts mehr mit dir zu tun haben.,But I don't want to know you either.,But I want nothing more to do with you.,0.18989858031272888,
385.0,"Wir dachten, wir hätten ihn getötet.","I thought Ray and I killed him, but we didn't.",We thought we had killed him.,-0.9145333766937256,
386.0,Wir können rein.,Good to go.,We can enter.,-0.6070955991744995,
387.0,Du hast mir das Leben gerettet.,For saving my life.,You have saved my life.,0.41847413778305054,
388.0,"Gab mir gute Rückmeldungen, einige Funktionswünsche, Bereinigungen und Designverbesserungen und war jemand, mit dem ich mich über IRC unterhalten konnte:)","Gave me some good feedback on Kig, some feature requests, cleanups and style fixes, and someone to chat with on irc:)","Gave me good feedback, some feature requests, cleanups and design improvements and was someone I could talk to about IRC:)",0.18175247311592102,
389.0,Hast du das verstanden?,Do you understand?,Do you understand that?,0.7698543071746826,
390.0,- Bleib weg!,Stay away!,- Stay away!,0.8744184970855713,
391.0,Ich sage gar nichts.,I'm not saying anything.,I don't say anything.,0.58148193359375,
392.0,Ich weiß nicht so ganz.,I don't know that I can.,I don't know so much.,0.28945809602737427,
393.0,Sie war auch in meinen Sitzungen ein Thema.,She has come up in a number of my sessions as well.,It was also a topic in my meetings.,-0.5864412784576416,
394.0,"Gestern hat Kommissar Rehn dem Parlament erläutert, wie die Verhandlungen mit der Türkei ausgestaltet werden.","Yesterday, Commissioner Rehn explained to this House the shape that negotiations with Turkey will take.",Yesterday Commissioner Rehn explained to Parliament how the negotiations with Turkey are going to take place.,0.47203201055526733,
395.0,4 und Nr.,'4.,4 and no.,0.136586531996727,
396.0,Schlug ihr den Schädel mit dem Boden eines Waring-Mixer ein.,Caved her head in with the base of a Waring blender.,Hit her skull with the bottom of a Waring mixer.,-0.9109499454498291,
397.0,Das ist verrückt.,This is crazy.,This is crazy.,0.9352625012397766,
398.0,"Ich weiß, welche Frau!",- I know who this other woman is.,I know what woman!,-0.7691841125488281,
399.0,Pfirsiche (Nektarinen und ähnliche Hybriden),Peaches (Nectarines and similar hybrids),Peaches (nectarines and similar hybrids),0.9289823174476624,
400.0,Möchten Sie denn was von mir?,Would you like something from me?,Do you want something from me?,0.6287357211112976,
401.0,"Ich denke langsam, dass er immer gehen konnte.",I'm beginning to think that he could walk.,I think slowly that he could always leave.,0.29175707697868347,
402.0,-Geh bitte nach Hause.,It'll be better if you go.,- Please go home.,-1.0319726467132568,
403.0,"Die Nebenwirkungen, die in Verbindung mit Viagra beschrieben werden, sind zumeist leicht bis mäßig und von kurzer Dauer.",The side effects reported in association with the use of Viagra are usually mild to moderate and of a short duration.,The side effects described in connection with Viagra are usually mild to moderate and of short duration.,0.5885947346687317,
404.0,Unserer letzter Arzt zeigte mir eine Methode.,Ah! Our last medic showed me a technique that might help.,Our last doctor showed me a method.,-0.8850058317184448,
405.0,- Die Waffe.,The gun.,- The gun.,0.8540318608283997,
406.0,Gib mir ein Bier.,Get me a beer.,Give me a beer.,0.6816741228103638,
407.0,Dein Nachbar.,I'm your neighbor.,Your neighbor.,-0.4825456142425537,
408.0,- Das tun die auch nicht.,They don't.,- They don't do that either.,0.3932424485683441,
409.0,Ich bin nicht wie dein Vater.,I'm not your dad.,I am not like your father.,0.72487473487854,
410.0,Marktanteil,Market share,Market share,0.9068624973297119,
411.0,Eine Sukhoi?,A Sukhoi?,And a sukhoi?,0.8922038078308105,
412.0,Versprochen.,I promise.,I promise.,0.916732907295227,
413.0,- Ist Daniel da?,Is Daniel home?,- Is Daniel there?,0.3515436053276062,
414.0,"Ich habe eigentlich die Mandoline spielen gelernt, als ich in Rom war.",I actually learned how to play the mandolin when I was in Rome.,I learned to play the mandolin when I was in Rome.,0.51554936170578,
415.0,"auf Vorschlag der Europäischen Kommission,","Having regard to the proposal from the European Commission,",THE EUROPEAN PARLIAMENT AND THE COUNC,-1.0403895378112793,
416.0,- Komm schon!,-Come on.,- Come on!,0.8816671371459961,
417.0,Guten Morgen.,Good morning.,Good morning.,0.8987034559249878,
418.0,"Ich wünschte Ich wünschte, er würde weggehen",I wish I wish he'd go away,I wish I wish he would go away,0.6435819268226624,
419.0,Entschuldigung!,Excuse me.,Sorry about that!,-0.12556932866573334,
420.0,- Fertig?,-Ready?,- Ready to go?,0.35065513849258423,
421.0,Bewegung.,Move.,movement. The movement.,-0.1954777091741562,
422.0,Sie würden kein Baby stehlen.,You wouldn't steal a baby.,They wouldn't steal a baby.,0.2577071487903595,
423.0,Wo seid ihr?,Wo seid ihr?,Where are you?,-1.4263063669204712,
424.0,Weil ich dich Liebe.,Because I love you.,Because I love you.,0.9187358021736145,
425.0,- Meine Kleine.,- My baby.,- My girl.,-0.4317711591720581,
426.0,Gute Frage.,Good question.,Good question.,0.9013662338256836,
427.0,"Tja, das wäre es dann wohl.","That's it, then.","Well, that would probably be it.",0.39615070819854736,
428.0,Er ist verrückt.,He's crazy!,He is crazy.,0.6416056156158447,
429.0,Oh mein Gott!,"Oh, my God! Oh, my God!",Oh my God!,-0.1277710348367691,
430.0,Die können dich umbringen!,They can kill you.,They can kill you!,0.9268892407417297,
431.0,Nichts.,Nothing!,Nothing.,0.9477816224098206,
432.0,"Europa, das den Wohlfahrtsstaat erfunden hat, braucht schließlich sozialen Zusammenhalt.","The fundamental principle of subsidiarity has to be interpreted as a principle of political cohesion, allowing bottom-up participation in Community decision-making, starting from the thousands and thousands of town councils in our Union.","After all, Europe, which invented the welfare state, needs social cohesion.",-1.094148874282837,
433.0,Ich hab mit ihm geschlafen.,I slept with him.,I slept with him.,0.9128817319869995,
434.0,Sie und Ihren Bruder.,You and your brother.,You and your brother.,0.8965623378753662,
435.0,Führen Sie eine Untersuchung durch.,Conduct a real investigation.,Conduct an investigation.,0.15318062901496887,
436.0,Erstattungsbetrag,Amount of refunds,Refund amount,0.45137351751327515,
437.0,- Und was erwartest du von mir?,- What do you expect me to do about it?,- And what do you expect from me?,0.3322850465774536,
438.0,Ich weiß...,I know...,I know...,0.8995908498764038,
439.0,"- Das kann ich bestätigen, Sir.","- Confirmed, sir.","- I can confirm that, sir.",0.4181109666824341,
440.0,Ja. Mir geht's gut.,"yeah, I'm fine.",Yes. I am fine.,0.7880138158798218,
441.0,- Das ist meins.,- It's mine.,- This is mine.,0.7325164675712585,
442.0,Nach unten.,Downstairs.,Go down below.,-0.9088259935379028,
443.0,- Warum nicht?,Why not?,- Why not?,0.8802059888839722,
444.0,"Ich kam her, um Euch zu danken.",I came to thank you.,I came here to thank you.,0.7098953723907471,
445.0,"Ich denke, du hast Angst.",I think you're afraid.,I think you are afraid.,0.8401787877082825,
446.0,Ich reagiere nicht gut auf Drohungen und Cyrus Rose auch nicht.,"I do not respond well to threats, and neither does Cyrus Rose.","I don't respond well to threats, and neither does Cyrus Rose.",0.8724484443664551,
447.0,Er ist kein Mörder.,He's not a murderer.,He is not a murderer.,0.7882118821144104,
448.0,Ich sagte nichts.,I held my tongue.,I said nothing.,-1.1935666799545288,
449.0,"Was tun Sie, David?","What are you doing, David?","What are you doing, David?",0.8781893253326416,
450.0,"Nein, tun Sie das nicht, Sir!","No, no, no, don't do it, sir!","No, don't do that, sir!",0.41143131256103516,
451.0,"Auf der Naomi-Angst-Skala von eins bis zehn, wo eins für Schlaflosigkeit und zehn für Panikattacken steht, etwa fünf.",On the Naomi anxiety scale of one to ten-- where one is a touch of insomnia and ten is a panic attack-- about five.,"On the Naomi anxiety scale from one to ten, where one stands for insomnia and ten for panic attacks, about five.",0.40663713216781616,
452.0,- Der ist gut.,That's pretty good.,- That is good.,0.6363401412963867,
453.0,"O ihr, die ihr glaubt!",Believers!,O you who believe!,-0.7034974098205566,
454.0,Ich habe keine Angst.,I'm not scared of you.,I am not afraid.,0.5297375321388245,
455.0,"Ich frage mich, wie vielen Frauen Sie schon geschmeichelt haben, mit Papier und Gemälden?","I wonder, how many women have you flattered with paper and canvas?",I wonder how many women you have flattered with paper and paintings?,0.5330595970153809,
456.0,Generaldirektor für Landwirtschaft und Entwicklung des ländlichen Raumes,Director-General for Agriculture and Rural Development,Director-General for Agriculture and Rural Development,0.8993102312088013,
457.0,"In Ordnung, bleibt wachsam.","All right, stay alert.","All right, stay vigilant.",0.5468440055847168,
458.0,Umsetzungsfrist,Time limit for transposition,Implementation period,-0.9688115119934082,
459.0,Arzneimittel für Kinder unzugänglich aufbewahren,Keep out of the reach and sight of children,Keep medicines out of reach of children,-0.11454759538173676,
460.0,- Da drüben.,-Over there.,- Over there.,0.8962274789810181,
461.0,"Ach, seit wann?",Since when?,"Oh, since when?",0.31446918845176697,
462.0,"Ich werde dir Bescheid geben, ob und wann wir neue Waffen brauchen.",I will let you know if and when we need more guns.,I will let you know if and when we need new weapons.,0.6331022381782532,
463.0,Willst du mich einfach hier sitzen lassen und abhauen?,How can you just leave me like this and go?,Will you just let me sit here and run away?,-0.3399386405944824,
464.0,Ihr Boss?,Your boss?,Their boss?,-0.416594922542572,
465.0,Ihr seid noch auf?,Why are you still up?,Are you still up?,-0.4579281806945801,
466.0,"Die Funktionen zum‚ Lückentext‘ können im Einstellungsdialog ein- und ausgeschaltet werden. Ist‚ Lückentext aktivieren‘ ausgeschaltet, können auch Schriften benutzt werden, bei denen im Zeichensatz andere Zeichen an der Position der Klammern stehen. Auch wird dann die Arbeitsgeschwindigkeit ein wenig größer.",The'Fill-in-the-blank 'features can be turned on and off in the Configuration dialog. Turning them of will make it possible to use fonts that map other characters to the positions of the brackets. It will also speed up performance slightly.,"You can switch on and off the functions for 'Fill in Gaps' in the settings dialog. If 'Enable Fill in Gaps' is switched off, you can also use fonts where there are other characters in the character set at the position of the brackets. The working speed will also be a little faster.",0.14351755380630493,
467.0,"Nein, nein, nein, nein, nein, nein...","No. No, no, no...","No, no, no, no, no, no...",0.8907256126403809,
468.0,"Beschäftigung, Produktivität und Löhne","Employment, productivity and wages","Employment, Productivity and Wages",0.9021812081336975,
469.0,Schlussfolgerung,Conclusion,Conclusion: Conclusion:,0.045720815658569336,
470.0,- Mit wem haben Sie gesprochen?,- Who'd you talk to over there?,- Who did you talk to?,0.0009440779685974121,
471.0,"Ja, das ist es.","Yeah, that's it.","Yes, that is it.",0.8103440999984741,
472.0,- Ich weiß nicht.,- I do not know.,- I don't know.,0.8128626942634583,
473.0,Vorwärts!,Push on!,Forward now!,-1.0588417053222656,
474.0,"Aber ich denke es ist nur fair dir zu sagen, dass ich Zugang zu einer Liste habe.",But I think it's only fair to tell you I have access to list.,But I think it's only fair to tell you that I have access to a list.,0.8282322287559509,
475.0,In diesem Fall findet Artikel 2 Anwendung.,In that case Article 2 applies.,"In this case, Article 2 shall apply.",0.6686241626739502,
476.0,"Meist entscheiden Ereignisse, nicht die Menschen.","Events decide, not people.","Usually events decide, not people.",0.8046354055404663,
477.0,Du fehlst mir.,I miss you so much.,I miss you.,-0.20709483325481415,
478.0,"Nein, nein ich verstehe es.","No, no, I understand.","No, no, I understand it.",0.6458038687705994,
479.0,"Was ich dir sagen werde ist, dass ich während meiner Zeit in der Wildnis...",What I will tell you is that during my time in the wilderness--,What I'm going to tell you is that during my time in the wilderness...,0.6755295991897583,
