Unnamed: 0,DE,EN,TRANSLATION,BLEURT_Score,UK
349.0,"Sind Sie nicht hier, um zu kellnern?",Aren't you here to waitress?,Sind Sie nicht hier als Kellnerin?,0.18734656274318695,
350.0,Was soll ich machen?,What can I do?,- Was kann ich tun?,-0.40270543098449707,
351.0,Ich liebe Hunde.,I love dogs.,Ich liebe Hunde.,0.9354442358016968,
352.0,Ich kann nicht!,I can't do it.,Ich kann es nicht.,0.6987432241439819,
353.0,Es ist nicht von dir.,It's not yours.,Es ist nicht deines.,-0.2241991013288498,
354.0,Mein Leben?,You want my life?,Du willst mein Leben?,0.1406509280204773,
355.0,Die Aussprache ist geschlossen.,The debate is closed.,Die Debatte ist abgeschlossen.,-0.293560266494751,
356.0,"Nomenklatur der Länder gemäß der Verordnung (EG) Nr. 1833/2006 der Kommission (ABl. L 354 vom 14.12.2006, S. 19).","Country nomenclature as fixed by Commission Regulation (EC) No 1833/2006 (OJ L 354, 14.12.2006, p. 19).","Nomenklatur des Landes, wie sie in der Verordnung (EG) Nr. 1833/2006 der Kommission festgelegt wurde (ABL 354, 14.12.2006, S. 19).",0.3975338339805603,
357.0,BEZEICHNUNG DES ARZNEIMITTELS UND ART(EN) DER ANWENDUNG,NAME OF THE MEDICINAL PRODUCT AND ROUTE(S) OF ADMINISTRATION,NAME OF THE MEDICINAL PRODUCT AND ROUTE(S) OF ADMINISTRATION (NAME OF THE MEDICINAL PRODUCT AND ROUTE(S) der Verwaltung),-1.0867029428482056,
358.0,"Ja, genau. - Das sollten wir feiern und ""Freundinnen"" gucken.",We should celebrate by watching Beaches.,Wir sollten Beaches beobachten und feiern.,-1.033996343612671,
359.0,Mochtest du etwas?,Would you like anything?,Möchten Sie etwas?,-0.14056219160556793,
360.0,Sehr viel sogar.,A lot of art.,Viel Kunst.,-0.8874683380126953,
361.0,Ich war an einem Samstagabend mal so deprimiert...,I was really depressed one Saturday night about 9:00--,Ich war an einem Samstag abends um neun Uhr sehr deprimiert.,0.24053189158439636,
362.0,Wie geht es Ihnen?,How you doing?,- Wie geht's dir?,-0.42449843883514404,
363.0,- Selbstverständlich.,- Certainly.,- Natürlich.,-1.1823214292526245,
364.0,Ich hab was Neues entdeckt.,I found something new.,Ich habe etwas Neues gefunden.,-0.7072352766990662,
365.0,"Ja, natürlich.","Yeah, I do.","- Ja, das tue ich.",-0.20972348749637604,
366.0,"Zuletzt geändert durch die Verordnung (EG) Nr. 806/2003 (ABl. L 122 vom 16.5.2003, S. 1).","Directive as last amended by Regulation (EC) No 806/2003 (OJ L 122, 16.5.2003, p. 1).","Richtlinie, die zuletzt durch die Verordnung (EG) Nr. 806/2013 geändert wurde (ABl. L 122, 16.5.2003, S. 1).",0.5601747035980225,
367.0,"- Tut mir leid, das hätte ich nicht sagen sollen.",I'm sorry I shouldn't have said that.,"Es tut mir leid, dass ich das nicht sagen sollte.",0.3087635040283203,
368.0,- Michelle.,"It's all right, baby.","Es ist in Ordnung, Baby.",-1.5974838733673096,
369.0,Was genau?,Which part?,Welchen Teil?,-1.15650475025177,
370.0,Mittel 2005 _BAR_ Mittel 2004 _BAR_ Ausgaben 2003 _BAR_,Appropriations 2005 _BAR_ Appropriations 2004 _BAR_ Outturn 2003 _BAR_,Mittel 2005 _BAR_ Mittel 2004 _BAR_ Auslauf 2003 _BAR_,0.41372793912887573,
371.0,"Bin oft hier gewesen, als wir Partner waren.","Came here often, when we were partners.","Als wir Partner waren, kam er oft her.",-0.05146200954914093,
372.0,Das ist abstoßend.,That's appalling.,Das ist schrecklich.,-0.6492600440979004,
373.0,"Seine engsten Vertrauten meinen, er hat den ersten Jedi-Tempel gesucht.",People that knew him best... think he went looking for the first Jedi temple.,"Die Leute, die ihn am besten kannten, denken, er habe nach dem ersten Jedi-Tempel gesucht.",-0.20573176443576813,
374.0,Wir wollen nur mit dem Kerl reden.,All we wanna do is talk to the guy.,Wir wollen nur mit dem Typ reden.,0.35960137844085693,
375.0,Warten Sie.,Wait.,Warte mal.,-0.7857040166854858,
376.0,"Ich habe doch gesagt, sie ist hübsch!",I told you she was pretty,"Ich sagte dir, sie war hübsch.",-0.4689607620239258,
377.0,"Um euch zu sagen, dass der Schöpfer eine neue Prophezeiung über den Sucher gesandt hat.",To tell you that the Creator has sent a new Prophecy about the Seeker.,"Um Ihnen zu sagen, dass der Schöpfer eine neue Prophezeiung über den Sucher gesendet hat.",0.5497393608093262,
378.0,Schafft ihn weg!,Get him out of here.,Bringen Sie ihn hier raus.,-0.7771278619766235,
379.0,"Ich bin geneigt zu glauben, dass er unschuldig ist.",I'm inclined to think he's innocent.,"Ich neige dazu, zu denken, dass er unschuldig ist.",0.05853980779647827,
380.0,Und Sie.,And you.,Und du auch.,-0.8567466735839844,
381.0,Vergiss es!,Forget it.,Vergiss es.,0.8015251159667969,
382.0,- Du bist ein Genie.,- You're a genius.,- Du bist ein Genie.,0.9025893807411194,
383.0,ERTEILUNG DER GENEHMIGUNG,APPROVAL GRANTED,Geständt,-1.3936539888381958,
384.0,Aber ich will nichts mehr mit dir zu tun haben.,But I don't want to know you either.,Aber ich will dich auch nicht kennenlernen.,-0.41382139921188354,
385.0,"Wir dachten, wir hätten ihn getötet.","I thought Ray and I killed him, but we didn't.","Ich dachte, Ray und ich hätten ihn getötet, aber das taten wir nicht.",0.2474920153617859,
386.0,Wir können rein.,Good to go.,Gut zu gehen.,-1.2890911102294922,
387.0,Du hast mir das Leben gerettet.,For saving my life.,Du hast mein Leben gerettet.,0.4971916079521179,
388.0,"Gab mir gute Rückmeldungen, einige Funktionswünsche, Bereinigungen und Designverbesserungen und war jemand, mit dem ich mich über IRC unterhalten konnte:)","Gave me some good feedback on Kig, some feature requests, cleanups and style fixes, and someone to chat with on irc:)","Geben mir einige gute Feedback über Kig, einige Feature-Anfragen, Reinigungen und Stilfeuerungen, und jemanden, mit dem ich auf irc chatte:)",-0.23160187900066376,
389.0,Hast du das verstanden?,Do you understand?,Verstehen Sie das?,-0.2681726813316345,
390.0,- Bleib weg!,Stay away!,Bleiben Sie weg!,-0.32691431045532227,
391.0,Ich sage gar nichts.,I'm not saying anything.,Ich sage nichts.,0.23838892579078674,
392.0,Ich weiß nicht so ganz.,I don't know that I can.,"Ich weiß nicht, ob ich das kann.",0.17774587869644165,
393.0,Sie war auch in meinen Sitzungen ein Thema.,She has come up in a number of my sessions as well.,Sie ist auch bei einer Reihe meiner Sitzungen aufgetreten.,-0.22463123500347137,
394.0,"Gestern hat Kommissar Rehn dem Parlament erläutert, wie die Verhandlungen mit der Türkei ausgestaltet werden.","Yesterday, Commissioner Rehn explained to this House the shape that negotiations with Turkey will take.",Gestern hat Kommissar Rehn diesem Haus die Form der Verhandlungen mit der Türkei erklärt.,-0.011111661791801453,
395.0,4 und Nr.,'4.,'4.,-0.9977988004684448,
396.0,Schlug ihr den Schädel mit dem Boden eines Waring-Mixer ein.,Caved her head in with the base of a Waring blender.,Sie hat ihren Kopf mit der Basis eines Waring-Blenders eingeschnitten.,-0.5712705850601196,
397.0,Das ist verrückt.,This is crazy.,Das ist verrückt.,0.9266787767410278,
398.0,"Ich weiß, welche Frau!",- I know who this other woman is.,"- Ich weiß, wer diese andere Frau ist.",-0.4544679522514343,
399.0,Pfirsiche (Nektarinen und ähnliche Hybriden),Peaches (Nectarines and similar hybrids),Pfirsich (Nektarinen und ähnliche Hybride),0.8291015625,
400.0,Möchten Sie denn was von mir?,Would you like something from me?,Möchten Sie etwas von mir?,-0.1834901124238968,
401.0,"Ich denke langsam, dass er immer gehen konnte.",I'm beginning to think that he could walk.,"Ich fange an zu denken, dass er laufen könnte.",0.340668261051178,
402.0,-Geh bitte nach Hause.,It'll be better if you go.,"Es wäre besser, wenn du gehst.",-0.9282470941543579,
403.0,"Die Nebenwirkungen, die in Verbindung mit Viagra beschrieben werden, sind zumeist leicht bis mäßig und von kurzer Dauer.",The side effects reported in association with the use of Viagra are usually mild to moderate and of a short duration.,Die bei der Anwendung von Viagra gemeldeten Nebenwirkungen sind in der Regel mild bis mäßig und von kurzer Dauer.,0.15244033932685852,
404.0,Unserer letzter Arzt zeigte mir eine Methode.,Ah! Our last medic showed me a technique that might help.,"Unsere letzte Ärztin zeigte mir eine Technik, die helfen könnte.",0.14858928322792053,
405.0,- Die Waffe.,The gun.,Die Waffe.,0.6507747173309326,
406.0,Gib mir ein Bier.,Get me a beer.,Bringen Sie mir ein Bier.,-0.09482033550739288,
407.0,Dein Nachbar.,I'm your neighbor.,Ich bin dein Nachbar.,0.6316458582878113,
408.0,- Das tun die auch nicht.,They don't.,Das tun sie nicht.,-0.3541375398635864,
409.0,Ich bin nicht wie dein Vater.,I'm not your dad.,Ich bin nicht dein Vater.,0.35973644256591797,
410.0,Marktanteil,Market share,Marktanteil,0.9287896156311035,
411.0,Eine Sukhoi?,A Sukhoi?,Ein Sukhoi?,0.9099526405334473,
412.0,Versprochen.,I promise.,Das verspreche ich.,0.5794757008552551,
413.0,- Ist Daniel da?,Is Daniel home?,Ist Daniel zu Hause?,-0.44923532009124756,
414.0,"Ich habe eigentlich die Mandoline spielen gelernt, als ich in Rom war.",I actually learned how to play the mandolin when I was in Rome.,"Ich habe tatsächlich gelernt, Mandolin zu spielen, als ich in Rom war.",0.3270859122276306,
415.0,"auf Vorschlag der Europäischen Kommission,","Having regard to the proposal from the European Commission,",unter Hinweis auf den Vorschlag der Europäischen Kommission,0.4746500849723816,
416.0,- Komm schon!,-Come on.,- Komm schon.,0.8012769818305969,
417.0,Guten Morgen.,Good morning.,Guten Morgen. - Was ist los?,0.045502349734306335,
418.0,"Ich wünschte Ich wünschte, er würde weggehen",I wish I wish he'd go away,"Ich wünschte, er wäre weg.",0.0001655369997024536,
419.0,Entschuldigung!,Excuse me.,Entschuldigen Sie mich.,-0.22537119686603546,
420.0,- Fertig?,-Ready?,- Bereit?,-1.2884831428527832,
421.0,Bewegung.,Move.,Bewegen Sie sich.,-0.39296507835388184,
422.0,Sie würden kein Baby stehlen.,You wouldn't steal a baby.,Du würdest kein Baby stehlen.,0.09529480338096619,
423.0,Wo seid ihr?,Wo seid ihr?,Wo seid ihr?,0.9085911512374878,
424.0,Weil ich dich Liebe.,Because I love you.,Weil ich dich liebe.,0.9309610724449158,
425.0,- Meine Kleine.,- My baby.,- Mein Baby.,-0.8885867595672607,
426.0,Gute Frage.,Good question.,- Eine gute Frage.,0.5347564220428467,
427.0,"Tja, das wäre es dann wohl.","That's it, then.","Das ist es, dann.",-0.6454756259918213,
428.0,Er ist verrückt.,He's crazy!,Er ist verrückt!,0.8323462009429932,
429.0,Oh mein Gott!,"Oh, my God! Oh, my God!","Oh, mein Gott! Oh, mein Gott!",0.5298529863357544,
430.0,Die können dich umbringen!,They can kill you.,Sie können dich töten.,-0.5241308212280273,
431.0,Nichts.,Nothing!,Nichts!,0.8856624960899353,
432.0,"Europa, das den Wohlfahrtsstaat erfunden hat, braucht schließlich sozialen Zusammenhalt.","The fundamental principle of subsidiarity has to be interpreted as a principle of political cohesion, allowing bottom-up participation in Community decision-making, starting from the thousands and thousands of town councils in our Union.","Das grundlegende Subsidiaritätsprinzip muss als Prinzip des politischen Zusammenhaltes interpretiert werden, das die Beteiligung von unten nach oben an der Entscheidungsfindung der Gemeinschaft ermöglicht, angefangen von den Tausenden und Tausenden von Stadtratern in unserer Union.",-0.768193244934082,
433.0,Ich hab mit ihm geschlafen.,I slept with him.,Ich habe mit ihm geschlafen.,0.8790648579597473,
434.0,Sie und Ihren Bruder.,You and your brother.,Du und dein Bruder.,-0.3498438000679016,
435.0,Führen Sie eine Untersuchung durch.,Conduct a real investigation.,Machen Sie eine echte Untersuchung.,0.1760966181755066,
436.0,Erstattungsbetrag,Amount of refunds,Betrag der Rückerstattungen,-0.474703848361969,
437.0,- Und was erwartest du von mir?,- What do you expect me to do about it?,- Was soll ich denn tun?,-0.9060565233230591,
438.0,Ich weiß...,I know...,Ich weiß...,0.8860799074172974,
439.0,"- Das kann ich bestätigen, Sir.","- Confirmed, sir.","- Bestätigt, Sir.",-0.6714557409286499,
440.0,Ja. Mir geht's gut.,"yeah, I'm fine.","Ja, es geht mir gut.",0.583410382270813,
441.0,- Das ist meins.,- It's mine.,- Es ist mein.,0.3062717914581299,
442.0,Nach unten.,Downstairs.,Im Untergeschoss.,-0.2199302464723587,
443.0,- Warum nicht?,Why not?,- Warum nicht?,0.9077613353729248,
444.0,"Ich kam her, um Euch zu danken.",I came to thank you.,"Ich bin gekommen, um dir zu danken.",-0.3205980658531189,
445.0,"Ich denke, du hast Angst.",I think you're afraid.,"Ich glaube, du hast Angst.",0.39146021008491516,
446.0,Ich reagiere nicht gut auf Drohungen und Cyrus Rose auch nicht.,"I do not respond well to threats, and neither does Cyrus Rose.","Ich reagiere nicht gut auf Bedrohungen, und Cyrus Rose auch nicht.",0.5385909080505371,
447.0,Er ist kein Mörder.,He's not a murderer.,Er ist kein Mörder.,0.9256036877632141,
448.0,Ich sagte nichts.,I held my tongue.,Ich hielt meine Zunge fest.,-0.3727092742919922,
449.0,"Was tun Sie, David?","What are you doing, David?","Was machst du da, David?",-0.5109597444534302,
450.0,"Nein, tun Sie das nicht, Sir!","No, no, no, don't do it, sir!","Nein, nein, nein, tun Sie es nicht, Sir!",0.5613918900489807,
451.0,"Auf der Naomi-Angst-Skala von eins bis zehn, wo eins für Schlaflosigkeit und zehn für Panikattacken steht, etwa fünf.",On the Naomi anxiety scale of one to ten-- where one is a touch of insomnia and ten is a panic attack-- about five.,Auf der Naomi-Angst-Skala von 1 bis 10 - wo 1 eine Schlaflosigkeit ist und 10 einen Panikattack - etwa 5.,-0.32291287183761597,
452.0,- Der ist gut.,That's pretty good.,Das ist ziemlich gut.,-0.3771211504936218,
453.0,"O ihr, die ihr glaubt!",Believers!,Gläubige!,-0.9459881782531738,
454.0,Ich habe keine Angst.,I'm not scared of you.,Ich habe keine Angst vor dir.,0.2836349606513977,
455.0,"Ich frage mich, wie vielen Frauen Sie schon geschmeichelt haben, mit Papier und Gemälden?","I wonder, how many women have you flattered with paper and canvas?","Ich frage mich, wie viele Frauen haben Sie mit Papier und Leinwand geschmeichelt?",0.367942750453949,
456.0,Generaldirektor für Landwirtschaft und Entwicklung des ländlichen Raumes,Director-General for Agriculture and Rural Development,Generaldirektor für Landwirtschaft und ländliche Entwicklung,0.21369138360023499,
457.0,"In Ordnung, bleibt wachsam.","All right, stay alert.","In Ordnung, bleiben Sie aufmerksam.",-0.3223302960395813,
458.0,Umsetzungsfrist,Time limit for transposition,Zeitbegrenzung für die Übersetzung,-0.9971072673797607,
459.0,Arzneimittel für Kinder unzugänglich aufbewahren,Keep out of the reach and sight of children,Nicht in der Nähe und in der Nähe von Kindern,-0.7957414388656616,
460.0,- Da drüben.,-Over there.,- Da drüben.,0.9127068519592285,
461.0,"Ach, seit wann?",Since when?,Seit wann?,-0.10421137511730194,
462.0,"Ich werde dir Bescheid geben, ob und wann wir neue Waffen brauchen.",I will let you know if and when we need more guns.,"Ich werde Ihnen sagen, wenn und wann wir mehr Waffen brauchen.",-0.15935717523097992,
463.0,Willst du mich einfach hier sitzen lassen und abhauen?,How can you just leave me like this and go?,Wie kannst du mich so verlassen und gehen?,-0.7039838433265686,
464.0,Ihr Boss?,Your boss?,Dein Boss?,-0.8231872320175171,
465.0,Ihr seid noch auf?,Why are you still up?,Warum bist du noch auf?,-0.5170794725418091,
466.0,"Die Funktionen zum‚ Lückentext‘ können im Einstellungsdialog ein- und ausgeschaltet werden. Ist‚ Lückentext aktivieren‘ ausgeschaltet, können auch Schriften benutzt werden, bei denen im Zeichensatz andere Zeichen an der Position der Klammern stehen. Auch wird dann die Arbeitsgeschwindigkeit ein wenig größer.",The'Fill-in-the-blank 'features can be turned on and off in the Configuration dialog. Turning them of will make it possible to use fonts that map other characters to the positions of the brackets. It will also speed up performance slightly.,"Die Fill-in-the-blank-Funktionen können im Konfigurations-Dialog eingeschaltet und ausgeschaltet werden. Wenn Sie sie ausschalten, können Sie Schriften verwenden, die andere Zeichen an die Positionen der Klammern mappen. Es wird auch die Leistung leicht beschleunigen.",-0.21304987370967865,
467.0,"Nein, nein, nein, nein, nein, nein...","No. No, no, no...","Nein, nein, nein...",0.3088735342025757,
468.0,"Beschäftigung, Produktivität und Löhne","Employment, productivity and wages","Beschäftigung, Produktivität und Löhne",0.9149674773216248,
469.0,Schlussfolgerung,Conclusion,Schlussfolgerung,0.9182868599891663,
470.0,- Mit wem haben Sie gesprochen?,- Who'd you talk to over there?,- Mit wem hast du dort gesprochen?,-0.10051499307155609,
471.0,"Ja, das ist es.","Yeah, that's it.","Ja, das ist es.",0.9144026041030884,
472.0,- Ich weiß nicht.,- I do not know.,- Das weiß ich nicht.,0.913666307926178,
473.0,Vorwärts!,Push on!,Schieben Sie weiter!,-1.2008345127105713,
474.0,"Aber ich denke es ist nur fair dir zu sagen, dass ich Zugang zu einer Liste habe.",But I think it's only fair to tell you I have access to list.,"Aber ich denke, es ist nur fair, Ihnen zu sagen, dass ich Zugang zur Liste habe.",0.46887868642807007,
475.0,In diesem Fall findet Artikel 2 Anwendung.,In that case Article 2 applies.,In diesem Fall gilt Artikel 2.,-0.3258758783340454,
476.0,"Meist entscheiden Ereignisse, nicht die Menschen.","Events decide, not people.","Die Ereignisse entscheiden, nicht die Menschen.",0.532966136932373,
477.0,Du fehlst mir.,I miss you so much.,Ich vermisse dich so sehr.,-1.172379493713379,
478.0,"Nein, nein ich verstehe es.","No, no, I understand.","Nein, nein, ich verstehe.",0.48168134689331055,
479.0,"Was ich dir sagen werde ist, dass ich während meiner Zeit in der Wildnis...",What I will tell you is that during my time in the wilderness--,"Ich sage Ihnen, während meiner Zeit in der Wüste...",-0.45719051361083984,
480.0,Ein Beispiel:,An example would look something like the following:,Ein Beispiel würde etwas wie folgt aussehen:,-0.45377153158187866,
481.0,der tatsächliche Rumpfwinkel und der konstruktiv festgelegte Rumpfwinkel und die Abweichung voneinander;,the actual torso angle and the design torso angle and their relationship.,der eigentliche Torsowinkel und der Entwurfs-Torsowinkel und ihre Beziehung.,-1.042360782623291,
482.0,Einfach.,Simple.,Das ist einfach.,0.9205748438835144,
483.0,- Irgendwas stimmt nicht.,- Something's not right.,- Etwas stimmt nicht.,-0.09158779680728912,
484.0,- Bitte.,All right.,- In Ordnung.,-0.9819962978363037,
485.0,Wie geht es dir?,How are you?,- Wie geht's dir?,0.34090977907180786,
486.0,Kommen Sie rein.,Do come in.,Komm rein.,-0.8612465858459473,
487.0,"Einen Moment noch, Siler.","Hang on, Siler.","Warte mal, Siler.",-1.129793405532837,
488.0,- Nein...,- No...,"- Nein, das ist nicht...",0.04595915973186493,
489.0,Ich kenne den Geruch.,I know it.,Ich weiß es.,-0.8157148957252502,
490.0,Dann machen unsere Eltern aus uns was anderes.,"Then, our parents make us into something else.",Dann machen unsere Eltern uns zu etwas anderes.,-0.08476607501506805,
491.0,"Oh, jetzt geht's los.","Oh, here we go.","Oh, da sind wir.",-1.1275899410247803,
492.0,Der Vizepräsident.,The Vice President.,Der Vizepräsident.,0.9263792037963867,
493.0,"- (HU) Vielen Dank, Herr Präsident!","(HU) Thank you, Mr President.","(HU) Danke, Herr Präsident.",-0.05659981071949005,
494.0,- Das Wunderrisotto?,- The magic risotto?,- Das magische Risotto?,-0.6927244663238525,
495.0,"Viel Glück, Doc.","Good luck, Doc.","Viel Glück, Doktor.",-0.3196765184402466,
496.0,Hoffnung?,Hope?,Hoffnung?,0.918103814125061,
497.0,Offshore-Schiffe,Offshore vessels,Offshore-Flugzeuge,-1.0790767669677734,
498.0,Einer Familie.,A family.,Eine Familie.,0.7098799347877502,
499.0,Ich bin so stolz auf dich.,I'm so proud of you.,Ich bin so stolz auf dich.,0.9161930680274963,
500.0,Aber weißt du was?,But you know what?,Aber weißt du was?,0.9281249046325684,
501.0,"Lauf, verdammt!","Run, damn it!","Rennen Sie, verdammt!",-0.14190919697284698,
502.0,Er hat Recht.,"You know, he's right.","Du weißt schon, er hat recht.",-0.2785898447036743,
503.0,Was ist jetzt schon wieder?,What's the matter? You look funny.,Was ist los? Du siehst komisch aus.,-0.9840953350067139,
504.0,"Wir haben keine Wahl, Bobby.","We have no choice, Bobby.","Wir haben keine Wahl, Bobby.",0.9147475957870483,
505.0,"Ich weiß nicht, was ich tun soll.",I'm not thinking.,Ich denke nicht nach.,-0.6006363034248352,
506.0,Folgen Sie mir.,Follow me.,Folgen Sie mir.,0.9293042421340942,
507.0,Kommt schon.,Come on.,Komm schon.,0.45118188858032227,
508.0,Ist alles in Ordnung?,Is everything all right?,Ist alles in Ordnung?,0.9173586368560791,
509.0,Entschuldigen Sie.,Excuse me.,Entschuldigen Sie mich.,0.714186429977417,
510.0,Findest du mich begehrenswert?,Do you find me desirable?,Finden Sie mich wünschenswert?,-0.3958231806755066,
511.0,Wir haben eine gemeinsame Vergangenheit.,We have a history.,Wir haben eine Geschichte.,-0.18935318291187286,
512.0,Komm rein.,Come in.,Kommen Sie rein.,-0.9619170427322388,
513.0,Wir suchen nach dem Belgier.,We're looking for the Belgian.,Wir suchen den Belgier.,-0.027851209044456482,
514.0,Er hat ihr den Artefakt abgenommen.,He relieved her of her artifact.,Er entfernte ihr ihr Artefakte.,-0.6164950728416443,
515.0,- Was wollt ihr? - Pulli.,What do you want?,- Was willst du denn?,-0.8409442901611328,
516.0,"Kinder, ich hatte nur einen Kampf in meinem Leben.","Kids, I've only been in one fight in my life.","Kinder, ich habe nur einmal in meinem Leben gekämpft.",0.2264607846736908,
517.0,Wer kann mir helfen?,Can you help me?,Kannst du mir helfen?,0.016083285212516785,
518.0,Kann ich dir nicht sagen.,I can't tell you that.,Das kann ich dir nicht sagen.,0.9145118594169617,
519.0,"Finden Sie raus, wo er ist.",Run a trace.,Verfolgen Sie eine Spur.,-1.1455621719360352,
520.0,- War sie hübsch?,- Is she pretty?,- Ist sie hübsch?,-0.26130902767181396,
521.0,- Du weißt den Namen noch?,You remember.,Du weißt es noch.,-0.48270511627197266,
522.0,"- Aber, aber...",- But...,- Aber...,0.8113343715667725,
523.0,"Ähnliche Asset Management Aktivitäten, die nicht ausdrücklich erwähnt sind.",similar asset management activities not expressly mentioned.,"ähnliche Vermögensverwaltungsaktivitäten, die nicht ausdrücklich erwähnt wurden.",-0.3504849672317505,
524.0,Wo ist sie?,Where?,- Wo ist das?,-0.18130813539028168,
525.0,Und jetzt?,And now?,Und jetzt?,0.906608521938324,
526.0,Also wirst du sehen und sie werden auch sehen,You shall see and they will see,Du wirst sehen und sie werden sehen,0.013651147484779358,
527.0,"- Du hast gesagt, du liebst mich.",You said you'd still love me.,"Du hast gesagt, du wirst mich immer noch lieben.",0.09521900117397308,
528.0,"Ich denke, wir haben nichts zu befürchten.",I think we're safe.,"Ich glaube, wir sind in Sicherheit.",-0.5582370758056641,
529.0,"Glaub mir, das hast du nicht.",Trust me. You didn't.,"Vertrauen Sie mir, das haben Sie nicht.",-0.8465877175331116,
530.0,"Das Volk der Matsés lebt in Peru und Brasilien und hat eine Gesundheitsenzyklopädie mit mehr als 500 Seiten geschaffen, in der sie ihre traditionellen medizinischen Praktiken auflisten, um das Wissen ihrer Vorfahren für die jüngere Generation zu erhalten.","The Matsés people, who live in Peru and Brazil, have created a health encyclopedia more than 500 pages long cataloging their traditional medicinal practices, preserving ancestral knowledge for younger generations.","Die Matsés, die in Peru und Brasilien leben, haben eine mehr als 500 Seiten lange Gesundheits-Enzyklopädie erstellt, in der ihre traditionellen medizinischen Praktiken katalogisiert und das Wissen der Vorfahren für jüngere Generationen bewahrt wird.",0.14292506873607635,
531.0,Sehr erfreut.,It is my pleasure.,Es ist meine Freude.,-0.9081050157546997,
532.0,Würde jetzt bitte jemand dem Kerl eine Waffe an den Kopf halten?,"Now, will someone please stick a gun in this Kramer's face?",Würde jemand bitte Kramers Gesicht mit einer Waffe stecken?,-0.4016284942626953,
533.0,- Derzeit ist es sehr gefährlich.,- It's very dangerous right now.,- Es ist jetzt sehr gefährlich.,0.22872823476791382,
534.0,Die Schlüssel.,- Yes? - The keys!,- Die Schlüssel!,0.6745769381523132,
535.0,Bläschenkumpels.,Bubble Buddies.,Bubble Buddies.,-1.5106308460235596,
536.0,Insgesamt,Total,Gesamtzahl,-1.4884815216064453,
537.0,Achtung.,Easy.,Leicht.,-1.2813560962677002,
538.0,Jedoch viel Glück.,"Good luck, though.",Viel Glück.,-0.039258792996406555,
539.0,"Er denkt immer noch, ich schulde ihm etwas, weil er mich eingeschworen hat.",Still thinks I owe him because he swore me in.,"Er denkt immer noch, dass ich ihm etwas schulden muss, weil er mich eingeschworen hat.",0.822420060634613,
540.0,So ist es schon viel besser!,This is so much better.,Das ist so viel besser.,-0.09570775926113129,
541.0,Das ist so lustig.,That is so funny.,Das ist so lustig.,0.9083422422409058,
542.0,Sieh mich an.,Look at me.,Sieh dich mir an.,-0.19207380712032318,
543.0,Wie sehe ich aus?,How do I look?,Wie sehe ich aus?,0.9143433570861816,
544.0,Schatz.,Baby.,"Baby, das ist schön.",-0.5794076919555664,
545.0,- Habe ich ihn erwischt?,- Did I get him?,- Habe ich ihn?,-0.009361222386360168,
546.0,Nicht für mich.,It's fun for you. It's not fun for me.,"Es ist Spaß für dich, nicht für mich.",-0.05209837853908539,
547.0,Sie waren es.,It was you.,Das warst du.,-1.1075482368469238,
548.0,Aber auch Alfonso.,I swore allegiance to Sancho.,Ich habe Sancho treue geschworen.,-1.1539835929870605,
549.0,"- Ja, vielen Dank auch. Super.",- That's what I'm saying.,"- Das ist es, was ich sage.",-0.8865460157394409,
550.0,"Wenn du einen Gegner hast, musst du dir eines vor Augen halten:",Remember,Denken Sie daran,-1.094544529914856,
551.0,Ich habe mir schon Sorgen gemacht.,I was getting worried.,Ich wurde besorgt.,-1.3593639135360718,
552.0,"Ja, das bin ich.","Yes, I'm sure.","Ja, das bin ich sicher.",0.41885805130004883,
553.0,"Und du vernichtest Beweise, die ich benötige.",And you destroy evidence. I need evidence.,Und Sie zerstören Beweise. Ich brauche Beweise.,-0.5564301013946533,
554.0,"Das ist genau das, was wir vorhaben.",That's exactly what we want to do.,Genau das wollen wir tun.,-0.5375914573669434,
555.0,Hier.,Here.,Hier ist es.,-0.03837530314922333,
556.0,"Richard, mach das nicht!",Richard.,Das ist Richard.,-0.7222877740859985,
557.0,"Achtung, Leute!",Brody!,Brody! Das ist es!,-0.8169570565223694,
558.0,"Tja, das ist Jamies Abteilung.","Mm-hmm. Well, that's Jamie's division.",Das ist Jamies Abteilung.,0.1497236043214798,
559.0,"(1) Die Zollbehörden können, soweit dies nicht unverzichtbar für die richtige Erhebung der Einfuhr abgaben ist, in folgenden Fällen davon absehen, die Anmeldung der Angaben nach Artikel 178 Absatz 1 oder eines Teils derselben zu verlangen:",Article 178,Artikel 178,-0.9684597253799438,
560.0,- Nicht so gut.,- Not great.,- Nicht so gut.,0.9071669578552246,
561.0,- Ich habe zu tun.,Shh. I'm busy.,Ich bin beschäftigt.,-1.0079771280288696,
562.0,Anscheinend habe ich auch Polio gehabt.,Apparently I had polio too.,Offenbar hatte ich auch Polio.,-0.7843526601791382,
563.0,Hast du sie gefunden?,Did you find her?,Hast du sie gefunden?,0.9246258735656738,
564.0,"Bis zu deiner Geburt haben Roboter nicht geträumt. Sie kannten keine Sehnsucht, bloß einprogrammierte Wünsche.","Until you, robots didn't dream robots didn't desire unless we told them what to want.","Bis zu Ihnen träumten Roboter nicht, Roboter wünschten nicht, es sei denn, wir sagten ihnen, was sie wollen.",-0.4263265132904053,
565.0,Ich will mitmachen.,I want in.,Ich will reingehen.,0.0728924423456192,
566.0,Euer Gast ist angekommen.,Your guest has arrived.,Ihr Gast ist angekommen.,0.20149095356464386,
