Unnamed: 0,UK,EN,TRANSLATION,BLEURT_Score,Normalized_BLEURT_Score,Percentage_BLEURT_Score
267.0,Я ненавиджу хімію.,I hate chemistry.,I hate chemistry.,0.9211178421974182,0.9888799967590195,98.88799967590195
268.0,"Я не бажав, щоб так трапилось.",I didn't want this to happen.,I didn't want that to happen.,0.8886035084724426,0.9730039651953151,97.3003965195315
269.0,Які в мене є ще варіанти?,What other options do I have?,What other options do I have?,0.9105224609375,0.9837065059307964,98.37065059307965
270.0,Я - невеликий мандрiвник.,I am not much of a traveller.,I'm a little wanderer.,-0.3588060140609741,0.36392142577997444,36.39214257799745
271.0,Я не занадто сильно люблю подорожувати.,I am not much of a traveller.,I don't like traveling too much.,-0.1983097642660141,0.4422882023885235,44.22882023885235
272.0,Мені більше нема чим зайнятися.,I have nothing better to do.,I don't have anything else to do.,0.31014448404312134,0.6905551902079547,69.05551902079547
273.0,Я теж не можу це пояснити.,I can't explain it either.,I can't explain it either.,0.9259633421897888,0.9912459474646836,99.12459474646836
274.0,Я теж не знаходжу пояснення цьому.,I can't explain it either.,I don't find any explanation for it either.,0.5487216711044312,0.8070471652305188,80.70471652305187
275.0,Кожен має сильні та слабкі сторони.,Everyone has strengths and weaknesses.,Everyone has strengths and weaknesses.,0.9093071818351746,0.9831131119664475,98.31131119664475
276.0,"Це лише показує, що ти не робот.",It only shows you're not a robot.,It just shows that you're not a robot.,0.8576254844665527,0.9578780797609497,95.78780797609497
277.0,Як я можу бути роботом? Роботи не бачать снів.,How could I be a robot? Robots don't dream.,How can I be a robot? Robots can't dream.,0.7617732286453247,0.9110755387111491,91.10755387111492
278.0,Як я можу бути роботом? Роботи не мріють.,How could I be a robot? Robots don't dream.,How can I be a robot? Robots don't dream.,0.8958051204681396,0.9765203533926047,97.65203533926046
279.0,"Це не те, що може зробити кожен.",It's not something anyone can do.,That's not something anyone can do.,0.7579149007797241,0.9091916023680112,90.91916023680112
280.0,"Я не знаю, чи я все ще це маю.",I don't know if I still have it.,I don't know if I still have it.,0.9093453288078308,0.9831317382912885,98.31317382912886
281.0,"Як ти гадаєш, що я робив?",What do you think I've been doing?,What do you think I was doing?,0.6653649806976318,0.8640015189767908,86.40015189767908
282.0,"А що, на твою думку, я робив?",What do you think I've been doing?,What do you think I did?,0.2887885272502899,0.6801275478338574,68.01275478338574
283.0,"А що, на твою думку, я роблю?",What do you think I've been doing?,What do you think I'm doing?,0.6443296670913696,0.8537304395940718,85.37304395940718
284.0,Не недооцінюй моєї сили.,Don't underestimate my power.,Don't underestimate my power.,0.922661304473877,0.9896336353242663,98.96336353242663
285.0,Не недооцінюй моєї влади.,Don't underestimate my power.,Don't underestimate my power.,0.922661304473877,0.9896336353242663,98.96336353242663
286.0,Мама не дуже добре говорить англійською.,My mom doesn't speak English very well.,My mother doesn't speak English very well.,0.9192683696746826,0.9879769401441887,98.79769401441887
287.0,Я недостатньо добре говорю французькою!,I don't speak French well enough!,I don't speak French well enough!,0.9050309658050537,0.9810251300554028,98.10251300554029
288.0,Саме в цьому й полягає проблема.,Therein lies the problem.,That's the problem.,-0.6100814342498779,0.24122918377232672,24.122918377232672
289.0,У цьому і є проблема.,Therein lies the problem.,That's the problem.,-0.6100814342498779,0.24122918377232672,24.122918377232672
290.0,Як ти знайдеш їжу в космосі?,How do you find food in outer space?,How do you find food in space?,0.43892425298690796,0.753435509202394,75.3435509202394
291.0,Як можна знайти їжу в космосі?,How do you find food in outer space?,How can we find food in space?,0.22331608831882477,0.6481588008861008,64.81588008861007
292.0,"Все, що ви можете робити, — це довіряти один одному.",All you can do is trust one another.,All you can do is trust each other.,0.7622635364532471,0.9113149451926212,91.13149451926212
293.0,Усі хочуть зустрітись з вами. Ви знаменитий!,Everyone wants to meet you. You're famous!,Everybody wants to meet you. You're famous!,0.9030754566192627,0.9800702980782405,98.00702980782405
294.0,"Всі хочуть з тобою познайомитися, ти знаменитий!",Everyone wants to meet you. You're famous!,"Everybody wants to meet you, you're famous!",0.9048673510551453,0.9809452405840144,98.09452405840145
295.0,"Чому ти жалкуєш за тим, чого не робив?",Why are you sorry for something you haven't done?,Why are you sorry for something you didn't do?,0.5333028435707092,0.7995184920406804,79.95184920406804
296.0,"Чому ти вибачаєшся за те, чого ти не робив?",Why are you sorry for something you haven't done?,Why are you apologizing for something you didn't do?,0.2472548484802246,0.659847569142373,65.9847569142373
297.0,Іноземці цікаві.,Foreign people intrigue me.,Foreigners are interesting.,-0.8337715864181519,0.13200621932986442,13.200621932986442
298.0,Іноземці мене інтригують.,Foreign people intrigue me.,Foreigners intrigue me.,0.3889302909374237,0.7290245609047644,72.90245609047645
299.0,"Щоб я не робив, вона каже, що я можу зробити краще.","Whatever I do, she says I can do better.","Whatever I do, she says I can do better.",0.9059923887252808,0.9814945716486614,98.14945716486613
300.0,Чого ти ще не спиш так пізно?,What keeps you up so late?,Why aren't you sleeping so late?,-0.481428861618042,0.3040473956148742,30.40473956148742
301.0,Що тримає тебе так пізно?,What keeps you up so late?,What keeps you so late?,0.5763907432556152,0.8205573625030893,82.05573625030893
302.0,Чому ти ще не спиш у таку пізню годину?,What keeps you up so late?,Why are you up so late?,0.5401387214660645,0.8028563003485567,80.28563003485567
303.0,Мені нема з ким їхати.,I don't have anyone who'd travel with me.,I have no one to go with.,-0.18351759016513824,0.4495108945373995,44.951089453739954
304.0,Ти недостатньо швидкий.,You're not fast enough.,You're not fast enough.,0.9096337556838989,0.983272570769266,98.3272570769266
305.0,"Життя жорстке, але я жорсткіший.","Life is hard, but I am harder.","Life is tough, but I'm harder.",0.8536052703857422,0.9559150979517679,95.59150979517679
306.0,Зносити може бути незносним.,Bearing can be unbearable.,The wear can be unbearable.,0.7501955032348633,0.9054223909146375,90.54223909146376
307.0,"Нічого так не гарне, як істина.",Nothing is beautiful but the truth.,Nothing is as beautiful as the truth.,0.50340336561203,0.784919236837562,78.4919236837562
308.0,Завтра він висадиться на Місяці.,"Tomorrow, he will land on the moon.",He'll land on the moon tomorrow.,0.8929955363273621,0.9751484954644317,97.51484954644317
309.0,Я не розмовляю японською.,I don't speak Japanese.,I don't speak Japanese.,0.9228380918502808,0.9897199566984514,98.97199566984514
310.0,Це гра слів.,This is a pun.,It's a word game.,-0.9781689643859863,0.06150016653098553,6.150016653098553
311.0,Ніхто мене не розуміє.,Nobody understands me.,Nobody understands me.,0.9368692636489868,0.9965710682185654,99.65710682185654
312.0,Я навчився жити без неї.,I learned to live without her.,I learned to live without her.,0.9113872647285461,0.9841287705356686,98.41287705356686
313.0,Я навчилася жити без неї.,I learned to live without her.,I learned to live without her.,0.9113872647285461,0.9841287705356686,98.41287705356686
314.0,Немає сенсу продовжувати розмірковувати.,It's useless to keep on thinking any more.,There's no point in continuing to reason.,-0.0018124878406524658,0.5382334857548778,53.823348575487785
315.0,В цi днi у своïй головi я тримаю дуже багато справ.,I have too many things on my mind these days.,I have a lot of things on my head these days.,0.4199402928352356,0.7441660604380004,74.41660604380004
316.0,Останнім часом у мене в голові занадто багато всього різного.,I have too many things on my mind these days.,I've had too many things on my mind lately.,0.38924163579940796,0.7291765837294629,72.91765837294629
317.0,Я лише хотів перевірити свою скриньку електронної пошти.,I just wanted to check my email.,I just wanted to check my email.,0.916922926902771,0.9868317122027922,98.68317122027922
318.0,"Тобі справді потрібно спитати, щоб дізнатись відповідь?",Do you really need to ask the question to know the answer?,Do you really need to ask the question to find out the answer?,0.7735666036605835,0.9168339834502776,91.68339834502775
319.0,"Припускаю, що за кожною річчю, яку ми повинні зробити, є щось, що ми хочемо зробити.","I suppose that behind each thing we have to do, there's something we want to do...","I assume that behind every thing we have to do, there's something we want to do.",0.8547389507293701,0.9564686490431366,95.64686490431366
320.0,"Припускаю, що за кожною річчю, яку потрібно зробити, є щось, що хочеться зробити.","I suppose that behind each thing we have to do, there's something we want to do...",I suppose there's something behind every thing you have to do that you want to do.,0.11787588894367218,0.5966746786056752,59.66746786056753
321.0,"Не чекай, щоб інші подумали за тебе.",Don't expect others to think for you!,Don't wait for others to think for you.,0.20758017897605896,0.6404753036469296,64.04753036469296
322.0,У тебе ніколи немає часу на важливі речі!,You never have time for important things!,You never have time for important things!,0.9102446436882019,0.9835708538994152,98.35708538994152
323.0,"Я витрачу надто багато часу на пояснення, чому це не спрацює.",It would take me too much time to explain to you why it's not going to work.,I'm going to spend too much time explaining why that doesn't work.,0.46742087602615356,0.7673497813094842,76.73497813094842
324.0,"Я такий дурний... Я намагаюся тобі пояснити те, що сам не розумію.",I'm so dumb... I'm trying to explain things to you that I don't understand myself.,I'm so stupid... I'm trying to explain something to you that I don't understand myself.,0.525154709815979,0.7955399381582733,79.55399381582733
325.0,"Припини в менi бачити ""нормальну"" людину!","Stop seeing me as a ""normal"" person!","Stop seeing me as a ""normal"" person!",0.8954005241394043,0.9763227979347596,97.63227979347596
326.0,"Перестань бачити в мені ""нормальну"" людину!","Stop seeing me as a ""normal"" person!","Stop seeing me as a ""normal"" person!",0.8954005241394043,0.9763227979347596,97.63227979347596
327.0,Ви маєте на увазі мене?,Are you referring to me?,You mean me?,-0.8022551536560059,0.14739499787718105,14.739499787718104
328.0,Неможливо!,It can't be!,Impossible!,-1.1041221618652344,0.0,0.0
329.0,Це неможливо!,It can't be!,That's impossible!,-0.26100343465805054,0.41167626679090424,41.167626679090425
330.0,Цього не може бути!,It can't be!,It can't be!,0.9438917636871338,1.0,100.0
331.0,Ви б хотіли чогось випити?,Would you like something to drink?,Would you like something to drink?,0.9047080278396606,0.9808674465741707,98.08674465741707
332.0,Ти не хотів би чогось випити?,Would you like something to drink?,Would you like something to drink?,0.9047080278396606,0.9808674465741707,98.08674465741707
333.0,Ви бажаєте щось випити?,Would you like something to drink?,Would you like something to drink?,0.9047080278396606,0.9808674465741707,98.08674465741707
334.0,Ти бажаєш щось випити?,Would you like something to drink?,Would you like something to drink?,0.9047080278396606,0.9808674465741707,98.08674465741707
335.0,"""Хто це?"" - ""Це твоя мати"".","""Who is it?"" ""It's your mother.""","""Who's that?"" ""It's your mother.""",0.6666237711906433,0.8646161585929115,86.46161585929116
336.0,"""Хто це?"" - ""Твоя мати"".","""Who is it?"" ""It's your mother.""","""Who is this?"" ""Your mother.""",0.29149094223976135,0.6814470774306801,68.14470774306801
337.0,"""Хто це?"" - ""Це мама"".","""Who is it?"" ""It's your mother.""","""Who is it?"" ""It's Mom.""",0.32212549448013306,0.6964052531823949,69.64052531823948
338.0,"""Коли повернешся?"" ""Все залежить від погоди""","""When will you be back?"" ""It all depends on the weather.""","""When will you come back?"" ""It all depends on the weather.""",0.7642561197280884,0.9122878796292383,91.22878796292383
339.0,"""У чому справа?"" - запитав маленький білий кролик.","""What's the matter?"" asked the little white rabbit.","""What's the matter?"" asked the little white rabbit.",0.8685387372970581,0.963206780261637,96.32067802616369
340.0,"""Що відбувається в печері? Мені цікаво"". — ""Я не маю уяви"".","""What's going on in the cave? I'm curious."" ""I have no idea.""","""What's going on in the cave?"" I'm curious.",-0.26285892724990845,0.41077027070918454,41.077027070918454
341.0,Е... Як це працює?,Uh... How's that working?,Uh... how does it work?,0.5207927227020264,0.7934100761199689,79.3410076119969
342.0,"«Вірте мені», — сказав він.","""Trust me,"" he said.","I was surprised to learn that the Bible is God's Word, the Bible, and that God's Word, the Bible, is God's Word.",-0.9364097118377686,0.08189028791990867,8.189028791990866
343.0,"""Здається, це дуже цікаво"", каже Хіросі.","""This looks pretty interesting,"" Hiroshi says.","""I think it's very interesting,"" says Hiroshima.",0.5652961134910583,0.8151400996485096,81.51400996485097
344.0,«Дякую за допомогу.» «Нема за що.»,"""Thank you for helping me."" ""Don't mention it.""",And thank you for your help.,-0.7812935709953308,0.1576300760664182,15.763007606641821
345.0,"«Дякую, що ви допомогли мені.» «Нема за що.»","""Thank you for helping me."" ""Don't mention it.""",Thank you for helping me.,-0.7162069082260132,0.18941045702831188,18.94104570283119
346.0,«Спасибі за вашу допомогу.» «Нема за що.»,"""Thank you for helping me."" ""Don't mention it.""",• Thank you for your help.,-0.7422903180122375,0.17667450369284352,17.667450369284353
347.0,«Дякую за вашу допомогу.» «Нема за що.»,"""Thank you for helping me."" ""Don't mention it.""",Thank you for your help.,-0.7961261868476868,0.15038763710284747,15.038763710284748
348.0,"Будь ласка, не плач.",Please don't cry.,Please don't cry.,0.9203238487243652,0.9884923072696334,98.84923072696334
349.0,"Не плач, будь ласка.",Please don't cry.,Please don't cry.,0.9203238487243652,0.9884923072696334,98.84923072696334
350.0,"Дай мені знати, якщо є щось, що я можу зробити.",Let me know if there is anything I can do.,Let me know if there's anything I can do.,0.8004381656646729,0.9299547741191407,92.99547741191407
351.0,Заняття не пончеться до половини на восьму.,Class doesn't begin until eight-thirty.,School won't begin until eight-eight.,-0.13167403638362885,0.47482495765712496,47.48249576571249
352.0,Урок не пончеться до половини на восьму.,Class doesn't begin until eight-thirty.,The lesson doesn't begin until eight-eight.,0.3455950617790222,0.7078649249190307,70.78649249190308
353.0,"Я хочу човен, який забере мене дуже далеко звідси.",I want a boat that will take me far away from here.,I want a boat that'll take me far away from here.,0.8792593479156494,0.9684414178218772,96.84414178218772
354.0,Японець ніколи б не зробив такого.,A Japanese would never do such a thing.,A Japanese would never do that.,0.38919559121131897,0.7291541011733071,72.91541011733071
355.0,Японець ніколи б так не вчинив.,A Japanese would never do such a thing.,A Japanese would never do that.,0.38919559121131897,0.7291541011733071,72.91541011733071
356.0,Аллен — поет.,Allen is a poet.,Allen is a poet.,0.9329279661178589,0.9946466196188984,99.46466196188985
357.0,Стрілець вбив оленя.,The archer killed the deer.,The shooter killed the deer.,0.6472501158714294,0.8551564302788139,85.5156430278814
358.0,На моєму віці комунізму точно не буде досягнуто.,Communism will never be reached in my lifetime.,"At my age, Communism is definitely not going to be achieved.",0.5802720785140991,0.8224525328483969,82.24525328483969
359.0,Жито називали зерном злидарів.,Rye was called the grain of poverty.,The jito was known as grain of poverty.,-0.02023385465145111,0.5292387389023483,52.92387389023483
360.0,"Якщо ти бачиш помилку, виправ її, будь ласка.","If you see a mistake, then please correct it.","If you see a mistake, please correct it.",0.6845974326133728,0.873392300785344,87.3392300785344
361.0,"Якщо ви бачите помилку, виправте її, будь ласка.","If you see a mistake, then please correct it.","If you see a mistake, please correct it.",0.6845974326133728,0.873392300785344,87.3392300785344
362.0,"Якщо побачиш помилку, виправ її, будь ласка.","If you see a mistake, then please correct it.","If you see a mistake, please correct it.",0.6845974326133728,0.873392300785344,87.3392300785344
363.0,"Якщо побачите помилку, виправте її, будь ласка.","If you see a mistake, then please correct it.","If you see a mistake, please correct it.",0.6845974326133728,0.873392300785344,87.3392300785344
364.0,"Якщо не їсти, то помреш.","If you don't eat, you die.","If you don't eat, you die.",0.8960877060890198,0.9766583337145909,97.66583337145909
365.0,"Якщо не їси, то вмираєш.","If you don't eat, you die.","If you don't eat, you die.",0.8960877060890198,0.9766583337145909,97.66583337145909
366.0,Якщо ти не будеш їсти - помреш.,"If you don't eat, you die.","If you don't eat, you die.",0.8960877060890198,0.9766583337145909,97.66583337145909
367.0,"Як пишеться ""pretty""?","How do you spell ""pretty""?","How do you spell ""Pretti""?",-0.15872620046138763,0.4616159829815927,46.16159829815927
368.0,"Як пишеться слово ""pretty""?","How do you spell ""pretty""?","How do you spell ""pretti""?",-0.15872620046138763,0.4616159829815927,46.16159829815927
369.0,Чому ми не йдемо додому?,Why don't we go home?,Why aren't we going home?,0.7955380082130432,0.9275621353824153,92.75621353824152
370.0,Чому б нам не піти додому?,Why don't we go home?,Why don't we go home?,0.904998242855072,0.9810091521611252,98.10091521611251
371.0,"Вибачте, я не можу залишитися надовго.","I'm sorry, I can't stay long.","I'm sorry, I can't stay long.",0.9018007516860962,0.9794478877922252,97.94478877922252
372.0,"""Чому ти не йдеш?"" - ""Бо не хочу"".","""Why aren't you going?"" ""Because I don't want to.""","""Why don't you go?"" ""Because I don't want to.""",0.7955262660980225,0.9275564019668002,92.75564019668002
373.0,"""Чому ви не йдете?"" - ""Бо не хочу"".","""Why aren't you going?"" ""Because I don't want to.""","""Why don't you go?"" ""Because I don't want to.""",0.7955262660980225,0.9275564019668002,92.75564019668002
374.0,Один мільйон осіб втратили життя на війні.,One million people lost their lives in the war.,One million people lost their lives in war.,0.8124287724494934,0.9358095227784237,93.58095227784237
375.0,"Демократія — найгірша форма правління за винятком усіх інших, які людство спробувало до цього часу.","Democracy is the worst form of government, except all the others that have been tried.",Democracy is the worst form of government except for all the others that mankind has tried so far.,0.7049199342727661,0.8833153298262292,88.33153298262292
376.0,"Коли ти починаєш ставати схожим на своє паспортне фото, тобі треба у відпустку.","When you're beginning to look like the photo in your passport, you should go on a holiday.","When you're starting to look like your passport photo, you need to go on vacation.",0.5997625589370728,0.8319693042823202,83.19693042823202
377.0,Мої білі штани! І вони ж були нові.,"Oh, my white pants! And they were new.",My white pants! And they were new.,0.5733990669250488,0.8190965929774332,81.90965929774332
378.0,Ти ангел!,You're an angel!,You're an angel!,0.9233646392822266,0.9899770581885224,98.99770581885224
379.0,"Ну добре, ніч дуже довга, чи не так?","Well, the night is quite long, isn't it?","Well, it's a very long night, isn't it?",0.6637321710586548,0.8632042540663304,86.32042540663303
380.0,Ти сумуєш за мною?,Did you miss me?,Do you miss me?,0.5817316174507141,0.8231651934989935,82.31651934989935
381.0,Ти сумував за мною?,Did you miss me?,Did you miss me?,0.9102264642715454,0.9835619772914832,98.35619772914832
382.0,Вони всі однакові?,Are they all the same?,Are they all the same?,0.9261751174926758,0.9913493526711837,99.13493526711838
383.0,Вони всі такі самі?,Are they all the same?,Are they all the same?,0.9261751174926758,0.9913493526711837,99.13493526711838
384.0,Вони всі ідентичні?,Are they all the same?,Are they all identical?,0.7462278008460999,0.9034850494057446,90.34850494057446
385.0,Дуже дякую!,Thank you very much!,Thank you very much!,0.938888430595398,0.9975569828753061,99.75569828753062
386.0,Щиро дякую!,Thank you very much!,Thank you very much!,0.938888430595398,0.9975569828753061,99.75569828753062
387.0,Вельми дякую!,Thank you very much!,Thank you very much!,0.938888430595398,0.9975569828753061,99.75569828753062
388.0,Величезне спасибі!,Thank you very much!,Thank you so much!,0.8031806945800781,0.9312938904606791,93.12938904606791
389.0,Велике спасибі!,Thank you very much!,Thank you very much!,0.938888430595398,0.9975569828753061,99.75569828753062
390.0,Ґречно вдячна.,Thank you very much!,Thank you very much.,0.8714162111282349,0.9646117872273005,96.46117872273004
391.0,"Скажіть, будь ласка, де яйця?","Where are the eggs, please?","Where are the eggs, please?",0.9106921553611755,0.9837893639727063,98.37893639727064
392.0,Я візьму його.,I'll take him.,I'll take it.,0.06127350032329559,0.5690369814620337,56.903698146203375
393.0,Я відвезу його.,I'll take him.,I'll drive him.,0.45474302768707275,0.7611594677667374,76.11594677667374
394.0,Це сюрприз.,It's a surprise.,It's a surprise.,0.9174988269805908,0.9871129115006264,98.71129115006264
395.0,Це гарна ідея!,That's a good idea!,That's a good idea!,0.9092581272125244,0.9830891596768472,98.30891596768471
396.0,Гарна думка!,That's a good idea!,Good idea!,0.0426783412694931,0.5599573756928556,55.995737569285566
397.0,"Шкода, коли хтось помирає.",It's a pity when somebody dies.,It's a pity when someone dies.,0.8992049694061279,0.9781804245940596,97.81804245940596
398.0,Чорт забирай! Це непогано!,Damn! It's not bad!,Damn it! That's not bad!,0.8479088544845581,0.9531336637876189,95.31336637876188
399.0,Не відчиняти до повної зупинки потяга.,Don't open before the train stops.,Don't open before the train stops.,0.9042220115661621,0.9806301355542432,98.06301355542432
400.0,"Ті, що живуть у скляних будинках, не повинні кидатися камінням.",Those who live in glass houses should not throw stones.,Those who live in glass houses should not throw stones.,0.8985432386398315,0.9778573160653332,97.78573160653332
401.0,"Тим, хто живе у скляних будинках, не треба кидатися камінням.",Those who live in glass houses should not throw stones.,Those who live in glass houses should not throw stones.,0.8985432386398315,0.9778573160653332,97.78573160653332
402.0,"Тим, хто живе у скляних домівках, не варто кидатись камінцями.",Those who live in glass houses should not throw stones.,Those who live in glass houses should not throw stones.,0.8985432386398315,0.9778573160653332,97.78573160653332
403.0,"Кажуть, що любов сліпа.",They say love is blind.,It is said that love is blind.,0.6614026427268982,0.8620667967948286,86.20667967948286
404.0,"О, мені дуже шкода.","Oh, I'm sorry.","Oh, I'm sorry.",0.9041938781738281,0.980616398639673,98.0616398639673
405.0,"О, перепрошую.","Oh, I'm sorry.","Oh, I'm sorry.",0.9041938781738281,0.980616398639673,98.0616398639673
406.0,"Ох, пробачте.","Oh, I'm sorry.","Oh, I'm sorry.",0.9041938781738281,0.980616398639673,98.0616398639673
407.0,"Ох, пробач.","Oh, I'm sorry.","Oh, I'm sorry.",0.9041938781738281,0.980616398639673,98.0616398639673
408.0,"Ой, вибачаюся.","Oh, I'm sorry.","Oh, I'm sorry.",0.9041938781738281,0.980616398639673,98.0616398639673
409.0,"Ох, мені дуже шкода.","Oh, I'm sorry.","Oh, I'm sorry.",0.9041938781738281,0.980616398639673,98.0616398639673
410.0,"Ох, мені шкода.","Oh, I'm sorry.","Oh, I'm sorry.",0.9041938781738281,0.980616398639673,98.0616398639673
411.0,"Математика подібна коханню - ідея проста, але можуть бути ускладнення.","Math is like love - a simple idea, but it can get complicated.","Math is like love -- it's simple, but it can be complicated.",0.5046250820159912,0.7855157739942279,78.55157739942278
412.0,"Бідний це не той, хто має замало, але той хто хоче забагато.","Poor is not the one who has too little, but the one who wants too much.","Poor is not the one who has too little, but the one who wants too much.",0.8749476671218872,0.966336119249457,96.6336119249457
413.0,Ви говорите італійською?,Do you speak Italian?,Do you speak Italian?,0.9154891967773438,0.9861316534250959,98.61316534250959
414.0,Ти говориш італійською?,Do you speak Italian?,Do you speak Italian?,0.9154891967773438,0.9861316534250959,98.61316534250959
415.0,"Кажуть, що ""Гамлет"" - найцікавіша з усіх будь-коли написаних п'єс.","It is said that ""Hamlet"" is the most interesting play ever written.",They say Hamlet is the most interesting piece ever written.,0.4321810007095337,0.7501429279395222,75.01429279395222
416.0,"Вважається, що ""Гамлет"" — одна з найцікавіших п'єс, що коли-небудь була написана.","It is said that ""Hamlet"" is the most interesting play ever written.","It is believed that ""Hamlet"" is one of the most interesting plays ever written.",0.7704945802688599,0.915333982227925,91.5333982227925
417.0,Можу я поставити питання?,May I ask a question?,May I ask a question?,0.9161123633384705,0.9864359319035534,98.64359319035533
418.0,Я можу поставити запитання?,May I ask a question?,May I ask a question?,0.9161123633384705,0.9864359319035534,98.64359319035533
419.0,Можна запитати?,May I ask a question?,May I ask you something?,-0.6880033612251282,0.2031816265740845,20.31816265740845
420.0,Опанувати французьку мову за 2-3 роки доволі важко.,It's quite difficult to master French in 2 or 3 years.,It's hard to master French in two or three years.,0.6860252022743225,0.8740894491997839,87.4089449199784
421.0,"Було б цікаво подивитися, як усе міняється протягом років.",It would be fun to see how things change over the years.,It would be interesting to see how things change over the years.,0.5079166293144226,0.787122963895314,78.7122963895314
422.0,Я би ніколи до цього не здогадався би.,I would never have guessed that.,I would never have guessed it.,0.7278841733932495,0.8945282609659868,89.45282609659868
423.0,Ти мене коли-небудь забудеш.,You'll forget about me someday.,You'll ever forget me.,0.4596717953681946,0.7635660762470936,76.35660762470935
424.0,Це досить неочікувано.,That is rather unexpected.,That's rather unexpected.,0.74962317943573,0.9051429378347573,90.51429378347574
425.0,"Цікаво, як довго це триватиме.",I wonder how long it's going to take.,I wonder how long it'll last.,0.41189301013946533,0.7402367499018917,74.02367499018916
426.0,Я не можу жити без телевізора.,I can't live without a TV.,I can't live without TV.,0.7650283575057983,0.9126649462927385,91.26649462927385
427.0,Я не зміг би цього зробити без тебе. Дякую.,I couldn't have done it without you. Thank you.,I couldn't have done it without you. Thank you.,0.9002091884613037,0.9786707625954992,97.86707625954992
428.0,Я не зміг би цього зробити без вас. Дякую.,I couldn't have done it without you. Thank you.,I couldn't have done it without you. Thank you.,0.9002091884613037,0.9786707625954992,97.86707625954992
429.0,Я не змогла би цього зробити без тебе. Дякую.,I couldn't have done it without you. Thank you.,I couldn't have done it without you. Thank you.,0.9002091884613037,0.9786707625954992,97.86707625954992
430.0,Я не змогла би цього зробити без вас. Дякую.,I couldn't have done it without you. Thank you.,I couldn't have done it without you. Thank you.,0.9002091884613037,0.9786707625954992,97.86707625954992
431.0,Без зусиль нічого не добитися.,Nothing is achieved without effort.,Nothing can be achieved without effort.,0.7830158472061157,0.9214478405279259,92.14478405279259
432.0,Життя без любові не має сенсу.,Life without love is just totally pointless.,Life without love makes no sense.,0.010214045643806458,0.5441057766286888,54.410577662868874
433.0,Життя без кохання не має сенсу.,Life without love is just totally pointless.,Life without love makes no sense.,0.010214045643806458,0.5441057766286888,54.410577662868874
434.0,"Дайте мені знати, якщо мені потрібно зробити будь-які зміни.",Let me know if I need to make any changes.,Let me know if I need to make any changes.,0.9085098505020142,0.9827237926736379,98.27237926736379
435.0,"Я думаю, що іспити псують освіту.",I think exams are ruining education.,I think exams spoil education.,-0.018185630440711975,0.530238841579964,53.023884157996406
436.0,"Я думаю, що екзамени руйнують освіту.",I think exams are ruining education.,I think exams are ruining education.,0.9209855198860168,0.9888153866947272,98.88153866947272
437.0,Ми не можемо спати через шум.,We can't sleep because of the noise.,We can't sleep because of the noise.,0.9051958918571472,0.9811056598067076,98.11056598067076
438.0,Ми не можемо спати через галас.,We can't sleep because of the noise.,We can't sleep because of the noise.,0.9051958918571472,0.9811056598067076,98.11056598067076
439.0,Ти маєш презерватив?,Do you have a condom?,Do you have a condom?,0.9029297828674316,0.979999168800254,97.9999168800254
440.0,"Роби все, що він тобі каже.",Do whatever he tells you.,Do whatever he tells you.,0.9132930040359497,0.9850593009796399,98.50593009796398
441.0,"Робіть все, що він вам каже.",Do whatever he tells you.,Do whatever he tells you.,0.9132930040359497,0.9850593009796399,98.50593009796398
442.0,"Зроби все, що він тобі скаже.",Do whatever he tells you.,Do whatever he tells you.,0.9132930040359497,0.9850593009796399,98.50593009796398
443.0,"Зробіть все, що він вам скаже.",Do whatever he tells you.,Do whatever he tells you.,0.9132930040359497,0.9850593009796399,98.50593009796398
444.0,Я можу дійти до школи за 10 хвилин.,I can walk to school in 10 minutes.,I can go to school in 10 minutes.,0.889016330242157,0.9732055369544539,97.32055369544538
445.0,"Мені було потрібно більше двох годин, щоб перекласти кілька сторінок англійської мови.",It took me more than two hours to translate a few pages of English.,It took me over two hours to translate a few pages of English.,0.8831760287284851,0.9703538466212953,97.03538466212953
446.0,Вже одинадцята година.,It is already eleven.,It's already 11 o'clock.,0.2980515956878662,0.6846504997151919,68.46504997151919
447.0,Чи я можу поговорити з пані Браун?,May I talk to Ms. Brown?,May I speak to Mrs Brown?,0.8717527985572815,0.9647761354403898,96.47761354403897
448.0,"""Так, будь ласка помаранчовий сік,"" сказав Майк.","""Yes, orange juice please,"" says Mike.","""Yes, orange juice please,"" said Mike.",0.9072214365005493,0.9820946885521327,98.20946885521326
449.0,"""Ах!"" — це вигук.","""Ah!"" is an interjection.",'Oh!' it's a cry.,-0.7761322259902954,0.1601502469210394,16.015024692103943
450.0,Чого ти хочеш?,What do you want?,What do you want?,0.912175714969635,0.9845137533872262,98.45137533872263
451.0,Що вам треба?,What do you want?,What do you want?,0.912175714969635,0.9845137533872262,98.45137533872263
452.0,Чого ви хочете?,What do you want?,What do you want?,0.912175714969635,0.9845137533872262,98.45137533872263
453.0,Що хочете?,What do you want?,What do you want?,0.912175714969635,0.9845137533872262,98.45137533872263
454.0,"Вам необхідно, щоб я дав вам гроші?",Do you need me to give you some money?,Do you need me to give you money?,0.45412278175354004,0.7608566153662756,76.08566153662755
455.0,"Тобі необхідно, щоб я дав тобі гроші?",Do you need me to give you some money?,Do you need me to give you money?,0.45412278175354004,0.7608566153662756,76.08566153662755
