Unnamed: 0,UK,EN,TRANSLATION,BLEURT_Score
278.0,Як я можу бути роботом? Роботи не мріють.,How could I be a robot? Robots don't dream.,How can I be a robot?,-0.6173627376556396
279.0,"Це не те, що може зробити кожен.",It's not something anyone can do.,"It's not you, it's everyone.",-0.6189653277397156
280.0,"Я не знаю, чи я все ще це маю.",I don't know if I still have it.,"I don't know, I'll have it all.",0.042507871985435486
281.0,"Як ти гадаєш, що я робив?",What do you think I've been doing?,"How are you doing, what did I do?",0.3152470588684082
282.0,"А що, на твою думку, я робив?",What do you think I've been doing?,"What, in your opinion, did I do?",0.18427275121212006
283.0,"А що, на твою думку, я роблю?",What do you think I've been doing?,"What, in your opinion, am I doing?",0.13693931698799133
284.0,Не недооцінюй моєї сили.,Don't underestimate my power.,Don't underestimate my strength.,0.9125939607620239
285.0,Не недооцінюй моєї влади.,Don't underestimate my power.,Don't underestimate my power.,0.922661304473877
286.0,Мама не дуже добре говорить англійською.,My mom doesn't speak English very well.,Mom's not very good at speaking English.,0.49574923515319824
287.0,Я недостатньо добре говорю французькою!,I don't speak French well enough!,I'm not very good at French!,-0.0629768818616867
288.0,Саме в цьому й полягає проблема.,Therein lies the problem.,That's the problem.,-0.6100814342498779
289.0,У цьому і є проблема.,Therein lies the problem.,That's the problem.,-0.6100814342498779
290.0,Як ти знайдеш їжу в космосі?,How do you find food in outer space?,How do you find food in space?,0.43892425298690796
291.0,Як можна знайти їжу в космосі?,How do you find food in outer space?,How do you find food in space?,0.43892425298690796
292.0,"Все, що ви можете робити, — це довіряти один одному.",All you can do is trust one another.,"Everything you can do, you can trust one.",0.6729179620742798
293.0,Усі хочуть зустрітись з вами. Ви знаменитий!,Everyone wants to meet you. You're famous!,They want to meet you.,-0.5242531299591064
294.0,"Всі хочуть з тобою познайомитися, ти знаменитий!",Everyone wants to meet you. You're famous!,"They want to know you, you celebrity!",-0.5410410165786743
295.0,"Чому ти жалкуєш за тим, чого не робив?",Why are you sorry for something you haven't done?,Why don't you regret what you didn't do?,0.343180775642395
296.0,"Чому ти вибачаєшся за те, чого ти не робив?",Why are you sorry for something you haven't done?,Why don't you watch what you did?,-0.6847724318504333
297.0,Іноземці цікаві.,Foreign people intrigue me.,I don't know.,-1.2442247867584229
298.0,Іноземці мене інтригують.,Foreign people intrigue me.,I'm intrigued by the land.,-1.0336534976959229
299.0,"Щоб я не робив, вона каже, що я можу зробити краще.","Whatever I do, she says I can do better.","To not do it, she says, that I can do better.",0.4910828471183777
300.0,Чого ти ще не спиш так пізно?,What keeps you up so late?,Why don't you sleep so late?,-0.4301481246948242
301.0,Що тримає тебе так пізно?,What keeps you up so late?,What's so late for you?,0.3016267716884613
302.0,Чому ти ще не спиш у таку пізню годину?,What keeps you up so late?,Why don't you sleep at this late hour?,-0.4923574924468994
303.0,Мені нема з ким їхати.,I don't have anyone who'd travel with me.,I don't know who to go to.,-0.005170151591300964
304.0,Ти недостатньо швидкий.,You're not fast enough.,You're short.,-0.9423763751983643
305.0,"Життя жорстке, але я жорсткіший.","Life is hard, but I am harder.","Life is hard, but I'm hard.",0.8516372442245483
306.0,Зносити може бути незносним.,Bearing can be unbearable.,To be unconscious can be.,-0.40172117948532104
307.0,"Нічого так не гарне, як істина.",Nothing is beautiful but the truth.,Nothing is as good as the truth.,0.4689667820930481
308.0,Завтра він висадиться на Місяці.,"Tomorrow, he will land on the moon.",He'll be in the moon tomorrow.,0.17785650491714478
309.0,Я не розмовляю японською.,I don't speak Japanese.,I don't talk Japanese.,0.9118616580963135
310.0,Це гра слів.,This is a pun.,It's a graph.,-0.9629805088043213
311.0,Ніхто мене не розуміє.,Nobody understands me.,No one understands me.,0.9345599412918091
312.0,Я навчився жити без неї.,I learned to live without her.,I started living without her.,0.45593202114105225
313.0,Я навчилася жити без неї.,I learned to live without her.,I learned to live without her.,0.9113872647285461
314.0,Немає сенсу продовжувати розмірковувати.,It's useless to keep on thinking any more.,There's no point in continuing to count.,-0.22559361159801483
315.0,В цi днi у своïй головi я тримаю дуже багато справ.,I have too many things on my mind these days.,I have a lot of friends in my head.,-0.5527817010879517
316.0,Останнім часом у мене в голові занадто багато всього різного.,I have too many things on my mind these days.,"The last time I was in my head, it was too much.",-0.6398171186447144
317.0,Я лише хотів перевірити свою скриньку електронної пошти.,I just wanted to check my email.,I just wanted to check my e-mail.,0.7265419960021973
318.0,"Тобі справді потрібно спитати, щоб дізнатись відповідь?",Do you really need to ask the question to know the answer?,To be asked to know?,-0.8433281779289246
319.0,"Припускаю, що за кожною річчю, яку ми повинні зробити, є щось, що ми хочемо зробити.","I suppose that behind each thing we have to do, there's something we want to do...","I admit, for every thing, I have to do something, something we want to do.",0.33445078134536743
320.0,"Припускаю, що за кожною річчю, яку потрібно зробити, є щось, що хочеться зробити.","I suppose that behind each thing we have to do, there's something we want to do...","I let everything I need to do, something I want to do.",-0.31216996908187866
321.0,"Не чекай, щоб інші подумали за тебе.",Don't expect others to think for you!,Don't wait for others to think of you.,0.19608640670776367
322.0,У тебе ніколи немає часу на важливі речі!,You never have time for important things!,You never have time for important things!,0.9102446436882019
323.0,"Я витрачу надто багато часу на пояснення, чому це не спрацює.",It would take me too much time to explain to you why it's not going to work.,I spend a lot of time explaining why it doesn't work.,0.3091360926628113
324.0,"Я такий дурний... Я намагаюся тобі пояснити те, що сам не розумію.",I'm so dumb... I'm trying to explain things to you that I don't understand myself.,I'm trying to explain to you what I don't understand.,-0.35889220237731934
325.0,"Припини в менi бачити ""нормальну"" людину!","Stop seeing me as a ""normal"" person!",Stop seeing the normal person!,0.009336620569229126
326.0,"Перестань бачити в мені ""нормальну"" людину!","Stop seeing me as a ""normal"" person!",Stop seeing me as a normal person!,0.6820040345191956
327.0,Ви маєте на увазі мене?,Are you referring to me?,Do you have respect for me?,0.2448367178440094
328.0,Неможливо!,It can't be!,Nemo is nice!,-1.2206616401672363
329.0,Це неможливо!,It can't be!,It is impossible!,0.45188838243484497
330.0,Цього не може бути!,It can't be!,This can't be!,0.9311400651931763
331.0,Ви б хотіли чогось випити?,Would you like something to drink?,Would you like to know what?,-0.8735971450805664
332.0,Ти не хотів би чогось випити?,Would you like something to drink?,Didn't you want to ask?,-1.1387627124786377
333.0,Ви бажаєте щось випити?,Would you like something to drink?,Do you want to do something?,-0.910876989364624
334.0,Ти бажаєш щось випити?,Would you like something to drink?,Do you want to do something?,-0.910876989364624
335.0,"""Хто це?"" - ""Це твоя мати"".","""Who is it?"" ""It's your mother.""","""Who is this?"" ""This is yours"".",-0.3143160343170166
336.0,"""Хто це?"" - ""Твоя мати"".","""Who is it?"" ""It's your mother.""","""Who is this?"" - ""Your mother"".",0.305228054523468
337.0,"""Хто це?"" - ""Це мама"".","""Who is it?"" ""It's your mother.""","""Who is this?"" ""This is Mom"".",0.25389641523361206
338.0,"""Коли повернешся?"" ""Все залежить від погоди""","""When will you be back?"" ""It all depends on the weather.""","""Will you come back?"" ""Everyone depends on the weather"".",0.4268675446510315
339.0,"""У чому справа?"" - запитав маленький білий кролик.","""What's the matter?"" asked the little white rabbit.","""Why is that?"" asked the little rabbit.",-0.026148423552513123
340.0,"""Що відбувається в печері? Мені цікаво"". — ""Я не маю уяви"".","""What's going on in the cave? I'm curious."" ""I have no idea.""","""What's going on in the cave?"" ""I don't know"".",-0.24511916935443878
341.0,Е... Як це працює?,Uh... How's that working?,Well... how does it work?,-0.3112928867340088
342.0,"«Вірте мені», — сказав він.","""Trust me,"" he said.","I'm sorry, he said.",-0.7301026582717896
343.0,"""Здається, це дуже цікаво"", каже Хіросі.","""This looks pretty interesting,"" Hiroshi says.","""It's very interesting"", says Hiroshi.",0.7225185632705688
344.0,«Дякую за допомогу.» «Нема за що.»,"""Thank you for helping me."" ""Don't mention it.""",Thank you for your help.,-0.7961261868476868
345.0,"«Дякую, що ви допомогли мені.» «Нема за що.»","""Thank you for helping me."" ""Don't mention it.""","I'm sorry, what did you help me with?",-0.9501926898956299
346.0,«Спасибі за вашу допомогу.» «Нема за що.»,"""Thank you for helping me."" ""Don't mention it.""",Thank you for your help.,-0.7961261868476868
347.0,«Дякую за вашу допомогу.» «Нема за що.»,"""Thank you for helping me."" ""Don't mention it.""",Thank you for your help.,-0.7961261868476868
348.0,"Будь ласка, не плач.",Please don't cry.,Please don't cry.,0.9203238487243652
349.0,"Не плач, будь ласка.",Please don't cry.,"Dont cry, please.",-0.28636229038238525
350.0,"Дай мені знати, якщо є щось, що я можу зробити.",Let me know if there is anything I can do.,Let me know if there's something I can do.,0.7789381742477417
351.0,Заняття не пончеться до половини на восьму.,Class doesn't begin until eight-thirty.,Don't worry about the eighth half.,-1.1464424133300781
352.0,Урок не пончеться до половини на восьму.,Class doesn't begin until eight-thirty.,Lesson not to be missed until half past eight.,-0.12098349630832672
353.0,"Я хочу човен, який забере мене дуже далеко звідси.",I want a boat that will take me far away from here.,I want a boat that will take me far away.,0.5323159098625183
354.0,Японець ніколи б не зробив такого.,A Japanese would never do such a thing.,Japan never did that.,-0.18440361320972443
355.0,Японець ніколи б так не вчинив.,A Japanese would never do such a thing.,Japan never did that.,-0.18440361320972443
356.0,Аллен — поет.,Allen is a poet.,Alen is a poet.,-0.5298745036125183
357.0,Стрілець вбив оленя.,The archer killed the deer.,I killed a wolf.,-1.1143066883087158
358.0,На моєму віці комунізму точно не буде досягнуто.,Communism will never be reached in my lifetime.,"At my age, the communism will not be achieved.",0.5915001034736633
359.0,Жито називали зерном злидарів.,Rye was called the grain of poverty.,They called me a bear.,-1.2570321559906006
360.0,"Якщо ти бачиш помилку, виправ її, будь ласка.","If you see a mistake, then please correct it.","If you miss it, please correct it.",-0.5374613404273987
361.0,"Якщо ви бачите помилку, виправте її, будь ласка.","If you see a mistake, then please correct it.","If you see a mistake, correct it, please.",0.6999306678771973
362.0,"Якщо побачиш помилку, виправ її, будь ласка.","If you see a mistake, then please correct it.","If you see a flower, please pick it up.",-0.7538376450538635
363.0,"Якщо побачите помилку, виправте її, будь ласка.","If you see a mistake, then please correct it.","If you see it, correct it, please.",-0.30082499980926514
364.0,"Якщо не їсти, то помреш.","If you don't eat, you die.","If you don't eat, you'll die.",0.8334115743637085
365.0,"Якщо не їси, то вмираєш.","If you don't eat, you die.","If you don't eat, you die.",0.8960877060890198
366.0,Якщо ти не будеш їсти - помреш.,"If you don't eat, you die.","If you don't eat, you'll die.",0.8334115743637085
367.0,"Як пишеться ""pretty""?","How do you spell ""pretty""?","How do you spell ""pretty""?",0.8929290771484375
368.0,"Як пишеться слово ""pretty""?","How do you spell ""pretty""?","How do you spell ""pretty""?",0.8929290771484375
369.0,Чому ми не йдемо додому?,Why don't we go home?,Why don't we go home?,0.904998242855072
370.0,Чому б нам не піти додому?,Why don't we go home?,Why don't we have a drink?,-0.9316086769104004
371.0,"Вибачте, я не можу залишитися надовго.","I'm sorry, I can't stay long.",I can't stay long.,-0.50982266664505
372.0,"""Чому ти не йдеш?"" - ""Бо не хочу"".","""Why aren't you going?"" ""Because I don't want to.""","""Why don't you go?"" - ""I don't want to go"".",0.29223015904426575
373.0,"""Чому ви не йдете?"" - ""Бо не хочу"".","""Why aren't you going?"" ""Because I don't want to.""","""Why don't you go?"" - ""I don't want to go"".",0.29223015904426575
374.0,Один мільйон осіб втратили життя на війні.,One million people lost their lives in the war.,One million people have lost their lives in war.,0.7839193344116211
375.0,"Демократія — найгірша форма правління за винятком усіх інших, які людство спробувало до цього часу.","Democracy is the worst form of government, except all the others that have been tried.",Democracy is the most widespread form of rule except for all the others that people have tried so far.,0.4354354739189148
376.0,"Коли ти починаєш ставати схожим на своє паспортне фото, тобі треба у відпустку.","When you're beginning to look like the photo in your passport, you should go on a holiday.","When you start to get your passport photo, you have to leave.",-0.25954073667526245
377.0,Мої білі штани! І вони ж були нові.,"Oh, my white pants! And they were new.",My pants are white! They were new.,0.6115285158157349
378.0,Ти ангел!,You're an angel!,You angel!,-0.03665526211261749
379.0,"Ну добре, ніч дуже довга, чи не так?","Well, the night is quite long, isn't it?","Well, not very well, is it?",-0.6476297378540039
380.0,Ти сумуєш за мною?,Did you miss me?,Are you mad at me?,-1.1142559051513672
381.0,Ти сумував за мною?,Did you miss me?,Did you miss me?,0.9102264642715454
382.0,Вони всі однакові?,Are they all the same?,They're all one?,-0.36030954122543335
383.0,Вони всі такі самі?,Are they all the same?,Are they all like that?,0.20317043364048004
384.0,Вони всі ідентичні?,Are they all the same?,Are they all identical?,0.7462278008460999
385.0,Дуже дякую!,Thank you very much!,I'm sorry!,-0.8732509613037109
386.0,Щиро дякую!,Thank you very much!,I'll be right back!,-0.6430942416191101
387.0,Вельми дякую!,Thank you very much!,I'll take care of it!,-0.8524104356765747
388.0,Величезне спасибі!,Thank you very much!,Save me!,-1.170139193534851
389.0,Велике спасибі!,Thank you very much!,Great save!,-0.8014665842056274
390.0,Ґречно вдячна.,Thank you very much!,It's very sweet.,-0.7614009380340576
391.0,"Скажіть, будь ласка, де яйця?","Where are the eggs, please?","Say, please, de egg?",-0.5239397883415222
392.0,Я візьму його.,I'll take him.,I'll take it.,0.06127350032329559
393.0,Я відвезу його.,I'll take him.,I'll take it off.,-0.13564632833003998
394.0,Це сюрприз.,It's a surprise.,It's a surprise.,0.9174988269805908
395.0,Це гарна ідея!,That's a good idea!,It's a good idea!,0.6711257100105286
396.0,Гарна думка!,That's a good idea!,A good idea!,0.40459734201431274
397.0,"Шкода, коли хтось помирає.",It's a pity when somebody dies.,"Shkod, when someone dies.",-0.8609738349914551
398.0,Чорт забирай! Це непогано!,Damn! It's not bad!,That's not bad!,0.066248819231987
399.0,Не відчиняти до повної зупинки потяга.,Don't open before the train stops.,Don't turn off the power to stop the fire.,-0.3749936819076538
400.0,"Ті, що живуть у скляних будинках, не повинні кидатися камінням.",Those who live in glass houses should not throw stones.,"They live in cottages, they don't have to go to the bathroom.",-1.0573334693908691
401.0,"Тим, хто живе у скляних будинках, не треба кидатися камінням.",Those who live in glass houses should not throw stones.,"Tim, who lives in cottages, shouldn't be in the bathroom.",-0.9051080942153931
402.0,"Тим, хто живе у скляних домівках, не варто кидатись камінцями.",Those who live in glass houses should not throw stones.,"Tim, who lives in the basement, shouldn't be a cashier.",-0.8712308406829834
403.0,"Кажуть, що любов сліпа.",They say love is blind.,They say that love is a snake.,-0.7184169888496399
404.0,"О, мені дуже шкода.","Oh, I'm sorry.","Oh, I'm sorry about that.",0.6151580214500427
405.0,"О, перепрошую.","Oh, I'm sorry.","Oh, I'm going to die.",-0.6440575122833252
406.0,"Ох, пробачте.","Oh, I'm sorry.","Oh, please.",-1.1443274021148682
407.0,"Ох, пробач.","Oh, I'm sorry.","Oh, try it.",-1.1980609893798828
408.0,"Ой, вибачаюся.","Oh, I'm sorry.","Oh, I'm going to die.",-0.6440575122833252
409.0,"Ох, мені дуже шкода.","Oh, I'm sorry.","Oh, I'm sorry about that.",0.6151580214500427
410.0,"Ох, мені шкода.","Oh, I'm sorry.","Oh, I'm sorry about that.",0.6151580214500427
411.0,"Математика подібна коханню - ідея проста, але можуть бути ускладнення.","Math is like love - a simple idea, but it can get complicated.","A mathematical puzzle is a simple idea, but it can be complicated.",0.12103337049484253
412.0,"Бідний це не той, хто має замало, але той хто хоче забагато.","Poor is not the one who has too little, but the one who wants too much.","It's not that, it's that, but it's that.",-1.2001469135284424
413.0,Ви говорите італійською?,Do you speak Italian?,Do you speak Italian?,0.9154891967773438
414.0,Ти говориш італійською?,Do you speak Italian?,Are you speaking Italian?,0.3874019980430603
415.0,"Кажуть, що ""Гамлет"" - найцікавіша з усіх будь-коли написаних п'єс.","It is said that ""Hamlet"" is the most interesting play ever written.","They say that ""Hamlet"" is the most beautiful thing I've ever written.",-0.06442274153232574
416.0,"Вважається, що ""Гамлет"" — одна з найцікавіших п'єс, що коли-небудь була написана.","It is said that ""Hamlet"" is the most interesting play ever written.","It's considered one of the most famous plays in Hamlet, but it's been written.",0.13076715171337128
417.0,Можу я поставити питання?,May I ask a question?,Can I ask a question?,0.9092063903808594
418.0,Я можу поставити запитання?,May I ask a question?,Can I put a question?,0.4235478639602661
419.0,Можна запитати?,May I ask a question?,Can I ask?,-0.3236270546913147
420.0,Опанувати французьку мову за 2-3 роки доволі важко.,It's quite difficult to master French in 2 or 3 years.,It's hard to master French for two or three years.,0.6484930515289307
421.0,"Було б цікаво подивитися, як усе міняється протягом років.",It would be fun to see how things change over the years.,"It was interesting to see, as it has been for years.",-0.4126220941543579
422.0,Я би ніколи до цього не здогадався би.,I would never have guessed that.,I would never have guessed that.,0.9285988807678223
423.0,Ти мене коли-небудь забудеш.,You'll forget about me someday.,You'll forget about me.,0.6296101212501526
424.0,Це досить неочікувано.,That is rather unexpected.,It's not cooked.,-0.9028561115264893
425.0,"Цікаво, як довго це триватиме.",I wonder how long it's going to take.,It's like a long-term thing.,-0.6750863790512085
426.0,Я не можу жити без телевізора.,I can't live without a TV.,I can't live without a TV.,0.9216583967208862
427.0,Я не зміг би цього зробити без тебе. Дякую.,I couldn't have done it without you. Thank you.,I didn't do it without you.,-0.37924522161483765
428.0,Я не зміг би цього зробити без вас. Дякую.,I couldn't have done it without you. Thank you.,I didn't do it without you.,-0.37924522161483765
429.0,Я не змогла би цього зробити без тебе. Дякую.,I couldn't have done it without you. Thank you.,I couldn't do this without you.,-0.3769569396972656
430.0,Я не змогла би цього зробити без вас. Дякую.,I couldn't have done it without you. Thank you.,I couldn't do this without you.,-0.3769569396972656
431.0,Без зусиль нічого не добитися.,Nothing is achieved without effort.,Nothing can be done without effort.,0.7134912014007568
432.0,Життя без любові не має сенсу.,Life without love is just totally pointless.,Life without love doesn't make sense.,-0.0395171195268631
433.0,Життя без кохання не має сенсу.,Life without love is just totally pointless.,Life without love doesn't make sense.,-0.0395171195268631
434.0,"Дайте мені знати, якщо мені потрібно зробити будь-які зміни.",Let me know if I need to make any changes.,"Give me knowledge, if I need to make any changes.",0.5188176035881042
435.0,"Я думаю, що іспити псують освіту.",I think exams are ruining education.,I think they're going to get an education.,-0.1965373307466507
436.0,"Я думаю, що екзамени руйнують освіту.",I think exams are ruining education.,I think that exams are ruining education.,0.8981931209564209
437.0,Ми не можемо спати через шум.,We can't sleep because of the noise.,We can't sleep through the noise.,0.5682306885719299
438.0,Ми не можемо спати через галас.,We can't sleep because of the noise.,We can't sleep through the hall.,-0.3388209939002991
439.0,Ти маєш презерватив?,Do you have a condom?,Do you have a preserve?,-0.7996253371238708
440.0,"Роби все, що він тобі каже.",Do whatever he tells you.,"Robby, what do you say?",-0.48679041862487793
441.0,"Робіть все, що він вам каже.",Do whatever he tells you.,Do everything he says.,0.11339838802814484
442.0,"Зроби все, що він тобі скаже.",Do whatever he tells you.,Do everything he tells you.,0.9099568128585815
443.0,"Зробіть все, що він вам скаже.",Do whatever he tells you.,Do everything he tells you.,0.9099568128585815
444.0,Я можу дійти до школи за 10 хвилин.,I can walk to school in 10 minutes.,I can go to school in 10 minutes.,0.889016330242157
445.0,"Мені було потрібно більше двох годин, щоб перекласти кілька сторінок англійської мови.",It took me more than two hours to translate a few pages of English.,I needed more than two hours to translate several English words.,0.3200424313545227
446.0,Вже одинадцята година.,It is already eleven.,It's been a year.,-1.0234615802764893
447.0,Чи я можу поговорити з пані Браун?,May I talk to Ms. Brown?,Can I talk to Mrs. Brown?,0.8613214492797852
448.0,"""Так, будь ласка помаранчовий сік,"" сказав Майк.","""Yes, orange juice please,"" says Mike.","""Thank you, please, Orange Syc"", said Mike.",0.03868462145328522
449.0,"""Ах!"" — це вигук.","""Ah!"" is an interjection.","""Ah!"" is a whistle.",-0.463384747505188
450.0,Чого ти хочеш?,What do you want?,What do you want?,0.912175714969635
451.0,Що вам треба?,What do you want?,What do you need?,0.6697851419448853
452.0,Чого ви хочете?,What do you want?,What do you want?,0.912175714969635
453.0,Що хочете?,What do you want?,What do you want?,0.912175714969635
454.0,"Вам необхідно, щоб я дав вам гроші?",Do you need me to give you some money?,Do you need me to give you money?,0.45412278175354004
455.0,"Тобі необхідно, щоб я дав тобі гроші?",Do you need me to give you some money?,Do you need me to give you money?,0.45412278175354004
456.0,У мене є мрія.,I have a dream.,I'm the one who's dead.,-1.0434789657592773
457.0,Я маю мрію.,I have a dream.,I have a dream.,0.9244652390480042
458.0,"Але все ж таки, супротивне також завжди істинно.","And yet, the contrary is always true as well.","But all of them, they're always true.",-0.5001586675643921
459.0,Ти схожий на дурня.,You look stupid.,You look like a fool.,0.4880971312522888
460.0,Ти схожа на ідіотку.,You look stupid.,You're going to die.,-1.0874602794647217
461.0,"Я, мабуть, піду спати.",I think I'm gonna go to sleep.,I must be sleeping.,-0.7735927104949951
462.0,"Я, мабуть, пішов спати.",I think I'm gonna go to sleep.,I must have spat.,-1.33567214012146
463.0,"Я, мабуть, пішла спати.",I think I'm gonna go to sleep.,I must have fallen asleep.,-0.4779356122016907
464.0,Мене звуть Джек.,My name is Jack.,I'm the Jack.,-0.9376755952835083
465.0,Мене звати Джек.,My name is Jack.,Call me Jack.,-0.5846538543701172
466.0,Моє ім'я - Джек.,My name is Jack.,My name is Jack.,0.9276233911514282
467.0,Мене кличуть Джеком.,My name is Jack.,I'm called Jack.,0.3017897605895996
468.0,Мені це дуже подобається.,I like it very much.,I like it very much.,0.9255644083023071
469.0,Вона мені дуже подобається.,I like it very much.,She likes me very much.,-0.4412235617637634
470.0,Ми зустрічаємося завтра?,We're meeting up tomorrow?,Are we meeting tomorrow?,0.7057192325592041
471.0,Ми завтра зустрінемося?,We're meeting up tomorrow?,Will we meet tomorrow?,0.654759407043457
472.0,Як це сказати італійською?,How do you say that in Italian?,How do I say Italian?,0.30522632598876953
473.0,"Мушу йти за покупками, повернуся за годину.",I have to go shopping. I'll be back in an hour.,"I have to go shopping, turn around for an hour.",0.47604918479919434
474.0,Це далеко звідси?,Is it far from here?,Is that far from it?,0.5104045867919922
475.0,Ці речі не мої!,These things aren't mine!,These things are not mine!,0.8253825902938843
476.0,"Дякую, це все.","Thanks, that's all.",I'll give it all.,-0.04751893877983093
477.0,Ти не хотів би зі мною потанцювати?,Would you like to dance with me?,Didn't you want to dance with me?,0.41776925325393677
478.0,Ти не хотіла би зі мною потанцювати?,Would you like to dance with me?,Didn't you want to dance with me?,0.41776925325393677
479.0,Італія - дуже гарна країна.,Italy is a very beautiful country.,Italy is a beautiful country.,0.8364881277084351
480.0,Італія - це дуже красива країна,Italy is a very beautiful country.,Italy is a very beautiful country.,0.9257893562316895
481.0,Італія - дуже красива країна.,Italy is a very beautiful country.,Italy is a very beautiful country.,0.9257893562316895
482.0,Італія — дуже гарна країна.,Italy is a very beautiful country.,Italy is a beautiful country.,0.8364881277084351
483.0,Це не моя провина.,It's not my fault!,It's not my fault.,0.8585134744644165
484.0,Я хотів би залишитись на одну ніч.,I'd like to stay for one night.,I wanted to stay on the same page.,-0.5406522154808044
485.0,Можете набрати мені номер? Для мене телефон зависоко.,Could you dial for me? The telephone is too high.,Can you pick me up?,-1.207381248474121
486.0,"Наберіть мені номер, бо телефон занадто високо для мене.",Could you dial for me? The telephone is too high.,"I don't have a number, because the phone is too high for me.",-0.12132318317890167
487.0,Де душова?,Where are the showers?,De Duchowa?,-1.205320119857788
488.0,Рот відкрий!,Open your mouth!,Open up!,-0.6662987470626831
489.0,Відкрий рота.,Open your mouth!,The rotary wing.,-1.3175092935562134
490.0,Це погано?,Is it bad?,Is that wrong?,-0.040200307965278625
491.0,Я загубив гаманець.,I have lost my wallet.,I lost my wallet.,0.5776516199111938
492.0,Я загубила гаманець.,I have lost my wallet.,I lost my wallet.,0.5776516199111938
493.0,Він вельми сексуальний.,He's very sexy.,He's a great sexist.,-0.4844474792480469
494.0,Маємо забагато справ!,There are too many things to do!,We are busy!,-1.1072338819503784
495.0,"Ну пограй зі мною, бо мені нудно!","Come on, play with me, I'm so bored!","Play with me, I'm tired!",-0.10531501471996307
496.0,Через тебе я втратив апетит.,Thanks to you I've lost my appetite.,I lost my appetite for you.,0.46867257356643677
497.0,Мені дуже потрібно когось ударити.,I really need to hit somebody.,I need someone to help me.,-0.42389166355133057
498.0,Хто ж не знає цієї проблеми?,Who doesn't know this problem?!,Who doesn't know this problem?,0.8913832306861877
499.0,"Якщо ти не хочеш користуватися сонцезахисним кремом, це твоя проблема. Але потім не приходь до мене жалітися, коли в тебе буде сонячний опік.","If you don't want to put on sunscreen, that's your problem. Just don't come complaining to me when you get a sunburn.","If you don't want to use sunscreen, that's your problem.",-0.5356156826019287
500.0,"Якщо ви не хочете користуватися сонцезахисним кремом, це ваша проблема. Але потім не приходьте до мене жалітися, коли у вас буде сонячний опік.","If you don't want to put on sunscreen, that's your problem. Just don't come complaining to me when you get a sunburn.","If you don't want to use sunscreen, that's your problem.",-0.5356156826019287
501.0,"Я такий злий... Тепер щоразу як вмикаю комп'ютер, це цілий головний біль!",So annoying... Now I get a headache whenever I use the computer!,"I'm like... Now I'm like a computer, that's all I have to do!",-0.8071762323379517
502.0,"Так дратує... Тепер у мене болить голова кожного разу, коли я користуюся комп'ютером!",So annoying... Now I get a headache whenever I use the computer!,So it's annoying... Now I'm in everyone's head when I use a computer!,-0.25366532802581787
503.0,"Так спекотно, що можна було б смажити яйця на капотах машин.",It's so hot that you could cook an egg on the hood of a car.,"So, what could have been smashed into a carriage?",-1.3352711200714111
504.0,Сьогодні дуже жарко.,It is very hot today.,I'm very hot.,-0.5500056743621826
505.0,Сьогодні дуже спекотно.,It is very hot today.,I'm very excited.,-0.8564132452011108
506.0,Ніхто не прийшов.,Nobody came.,Nobody came.,0.9459396600723267
507.0,Я ніколи не бачив червоного холодильника.,I never saw a red fridge.,I never saw a cold-blooded man.,-0.9501372575759888
508.0,Я ніколи не бачила червоного холодильника.,I never saw a red fridge.,I never left a cold one.,-1.0413105487823486
509.0,Я ніколи не бачив червоних холодильників.,I never saw a red fridge.,I never left cold ones.,-1.1426324844360352
510.0,"Математика є частиною науки, якою можна продовжувати займатись, якщо навіть ви прокинулися вранці і виявили, що всесвіту немає.",Mathematics is the part of science you could continue to do if you woke up tomorrow and discovered the universe was gone.,"Mathematics is part of science, which you can continue to master, even if you've been taught and discovered everything.",-0.17885853350162506
511.0,"Мої очі океан, в якому відображаються мої мрії.",My eyes are an ocean in which my dreams are reflected.,"My ocean, which reflects my dreams.",-0.7413994073867798
512.0,"Дивись на мене, коли я з тобою розмовляю!",Look at me when I talk to you!,Watch me when I talk to you!,0.7213155627250671
513.0,Яким би був світ без жінок?,What would the world be without women?,What would happen to a woman without a woman?,0.18479545414447784
514.0,"Що, якби ти виступав з промовою, і ніхто не прийшов?",What if you gave a speech and nobody came?,"What, you're not coming for promotions, and no one's coming?",-0.9290511608123779
515.0,"Я не знаю що тобі сказати, щоб тобі покращало.",I don't know what to say to make you feel better.,I don't know what to say to you to make you better.,0.537102460861206
516.0,"Я не знаю, що сказати, щоб тобі стало краще.",I don't know what to say to make you feel better.,"I don't know what to say, so you're better.",0.29117530584335327
517.0,"Я не знаю, що сказати, щоб вам стало краще.",I don't know what to say to make you feel better.,"I don't know what to say, so you're better.",0.29117530584335327
518.0,Це не мій типаж.,This is not my type.,It's not my type.,0.7527005672454834
519.0,Я намагався вбити час.,I was trying to kill time.,I tried to kill him.,0.3022633194923401
520.0,Як ти додумався до цієї шаленої думки?,How did you come up with this crazy idea?,How did you come up with this crazy idea?,0.8997834920883179
521.0,Я втомився.,I'm tired.,I was in.,-1.0191279649734497
522.0,Я втомилася.,I'm tired.,I was tired.,0.5746223330497742
523.0,Хто хоче гарячого шоколаду?,Who wants some hot chocolate?,Who wants to make chocolate?,0.04604311287403107
524.0,Кому какао?,Who wants some hot chocolate?,To whom?,-1.344092845916748
